date,channel,device,step_name,step_order,session_count
2024-10-28,tiktok,tablet,purchase,5,73
2024-10-29,meta,mobile,visit,1,1606
2024-10-29,meta,mobile,product_view,2,972
2024-10-29,meta,mobile,add_to_cart,3,352
2024-10-29,meta,mobile,checkout,4,186
2024-10-29,meta,mobile,purchase,5,106
2024-10-29,meta,desktop,visit,1,1371
2024-10-29,meta,desktop,product_view,2,703
2024-10-29,meta,desktop,add_to_cart,3,204
2024-10-29,meta,desktop,checkout,4,130
2024-10-29,meta,desktop,purchase,5,94
2024-10-29,meta,tablet,visit,1,379
2024-10-29,meta,tablet,product_view,2,226
2024-10-29,meta,tablet,add_to_cart,3,92
2024-10-29,meta,tablet,checkout,4,41
2024-10-29,meta,tablet,purchase,5,23
2024-10-29,google,mobile,visit,1,1406
2024-10-29,google,mobile,product_view,2,892
2024-10-29,google,mobile,add_to_cart,3,243
2024-10-29,google,mobile,checkout,4,99
2024-10-29,google,mobile,purchase,5,66
2024-10-29,google,desktop,visit,1,2748
2024-10-29,google,desktop,product_view,2,1466
2024-10-29,google,desktop,add_to_cart,3,389
2024-10-29,google,desktop,checkout,4,165
2024-10-29,google,desktop,purchase,5,92
2024-10-29,google,tablet,visit,1,535
2024-10-29,google,tablet,product_view,2,369
2024-10-29,google,tablet,add_to_cart,3,127
2024-10-29,google,tablet,checkout,4,58
2024-10-29,google,tablet,purchase,5,36
2024-10-29,organic,mobile,visit,1,2571
2024-10-29,organic,mobile,product_view,2,1339
2024-10-29,organic,mobile,add_to_cart,3,458
2024-10-29,organic,mobile,checkout,4,189
2024-10-29,organic,mobile,purchase,5,114
2024-10-29,organic,desktop,visit,1,1302
2024-10-29,organic,desktop,product_view,2,791
2024-10-29,organic,desktop,add_to_cart,3,282
2024-10-29,organic,desktop,checkout,4,155
2024-10-29,organic,desktop,purchase,5,119
2024-10-29,organic,tablet,visit,1,987
2024-10-29,organic,tablet,product_view,2,564
2024-10-29,organic,tablet,add_to_cart,3,233
2024-10-29,organic,tablet,checkout,4,141
2024-10-29,organic,tablet,purchase,5,95
2024-10-29,email,mobile,visit,1,2558
2024-10-29,email,mobile,product_view,2,1743
2024-10-29,email,mobile,add_to_cart,3,569
2024-10-29,email,mobile,checkout,4,312
2024-10-29,email,mobile,purchase,5,189
2024-10-29,email,desktop,visit,1,2769
2024-10-29,email,desktop,product_view,2,1638
2024-10-29,email,desktop,add_to_cart,3,529
2024-10-29,email,desktop,checkout,4,288
2024-10-29,email,desktop,purchase,5,201
2024-10-29,email,tablet,visit,1,626
2024-10-29,email,tablet,product_view,2,339
2024-10-29,email,tablet,add_to_cart,3,95
2024-10-29,email,tablet,checkout,4,44
2024-10-29,email,tablet,purchase,5,26
2024-10-29,direct,mobile,visit,1,3173
2024-10-29,direct,mobile,product_view,2,1689
2024-10-29,direct,mobile,add_to_cart,3,523
2024-10-29,direct,mobile,checkout,4,240
2024-10-29,direct,mobile,purchase,5,147
2024-10-29,direct,desktop,visit,1,1654
2024-10-29,direct,desktop,product_view,2,1142
2024-10-29,direct,desktop,add_to_cart,3,422
2024-10-29,direct,desktop,checkout,4,226
2024-10-29,direct,desktop,purchase,5,148
2024-10-29,direct,tablet,visit,1,598
2024-10-29,direct,tablet,product_view,2,316
2024-10-29,direct,tablet,add_to_cart,3,109
2024-10-29,direct,tablet,checkout,4,59
2024-10-29,direct,tablet,purchase,5,44
2024-10-29,tiktok,mobile,visit,1,2957
2024-10-29,tiktok,mobile,product_view,2,2078
2024-10-29,tiktok,mobile,add_to_cart,3,700
2024-10-29,tiktok,mobile,checkout,4,360
2024-10-29,tiktok,mobile,purchase,5,286
2024-10-29,tiktok,desktop,visit,1,1048
2024-10-29,tiktok,desktop,product_view,2,730
2024-10-29,tiktok,desktop,add_to_cart,3,254
2024-10-29,tiktok,desktop,checkout,4,106
2024-10-29,tiktok,desktop,purchase,5,84
2024-10-29,tiktok,tablet,visit,1,850
2024-10-29,tiktok,tablet,product_view,2,605
2024-10-29,tiktok,tablet,add_to_cart,3,226
2024-10-29,tiktok,tablet,checkout,4,128
2024-10-29,tiktok,tablet,purchase,5,100
2024-10-30,meta,mobile,visit,1,4068
2024-10-30,meta,mobile,product_view,2,2356
2024-10-30,meta,mobile,add_to_cart,3,966
2024-10-30,meta,mobile,checkout,4,550
2024-10-30,meta,mobile,purchase,5,352
2024-10-30,meta,desktop,visit,1,3352
2024-10-30,meta,desktop,product_view,2,2050
2024-10-30,meta,desktop,add_to_cart,3,583
2024-10-30,meta,desktop,checkout,4,341
2024-10-30,meta,desktop,purchase,5,268
2024-10-30,meta,tablet,visit,1,559
2024-10-30,meta,tablet,product_view,2,331
2024-10-30,meta,tablet,add_to_cart,3,87
2024-10-30,meta,tablet,checkout,4,47
2024-10-30,meta,tablet,purchase,5,35
2024-10-30,google,mobile,visit,1,2685
2024-10-30,google,mobile,product_view,2,1668
2024-10-30,google,mobile,add_to_cart,3,671
2024-10-30,google,mobile,checkout,4,324
2024-10-30,google,mobile,purchase,5,179
2024-10-30,google,desktop,visit,1,2863
2024-10-30,google,desktop,product_view,2,1623
2024-10-30,google,desktop,add_to_cart,3,611
2024-10-30,google,desktop,checkout,4,304
2024-10-30,google,desktop,purchase,5,202
2024-10-30,google,tablet,visit,1,355
2024-10-30,google,tablet,product_view,2,199
2024-10-30,google,tablet,add_to_cart,3,76
2024-10-30,google,tablet,checkout,4,32
2024-10-30,google,tablet,purchase,5,22
2024-10-30,organic,mobile,visit,1,3618
2024-10-30,organic,mobile,product_view,2,2584
2024-10-30,organic,mobile,add_to_cart,3,1078
2024-10-30,organic,mobile,checkout,4,473
2024-10-30,organic,mobile,purchase,5,279
2024-10-30,organic,desktop,visit,1,1659
2024-10-30,organic,desktop,product_view,2,1182
2024-10-30,organic,desktop,add_to_cart,3,459
2024-10-30,organic,desktop,checkout,4,225
2024-10-30,organic,desktop,purchase,5,151
2024-10-30,organic,tablet,visit,1,593
2024-10-30,organic,tablet,product_view,2,355
2024-10-30,organic,tablet,add_to_cart,3,123
2024-10-30,organic,tablet,checkout,4,61
2024-10-30,organic,tablet,purchase,5,45
2024-10-30,email,mobile,visit,1,1048
2024-10-30,email,mobile,product_view,2,546
2024-10-30,email,mobile,add_to_cart,3,174
2024-10-30,email,mobile,checkout,4,103
2024-10-30,email,mobile,purchase,5,76
2024-10-30,email,desktop,visit,1,1307
2024-10-30,email,desktop,product_view,2,891
2024-10-30,email,desktop,add_to_cart,3,331
2024-10-30,email,desktop,checkout,4,136
2024-10-30,email,desktop,purchase,5,80
2024-10-30,email,tablet,visit,1,1041
2024-10-30,email,tablet,product_view,2,583
2024-10-30,email,tablet,add_to_cart,3,213
2024-10-30,email,tablet,checkout,4,118
2024-10-30,email,tablet,purchase,5,86
2024-10-30,direct,mobile,visit,1,1719
2024-10-30,direct,mobile,product_view,2,958
2024-10-30,direct,mobile,add_to_cart,3,379
2024-10-30,direct,mobile,checkout,4,220
2024-10-30,direct,mobile,purchase,5,122
2024-10-30,direct,desktop,visit,1,517
2024-10-30,direct,desktop,product_view,2,343
2024-10-30,direct,desktop,add_to_cart,3,118
2024-10-30,direct,desktop,checkout,4,75
2024-10-30,direct,desktop,purchase,5,47
2024-10-30,direct,tablet,visit,1,529
2024-10-30,direct,tablet,product_view,2,300
2024-10-30,direct,tablet,add_to_cart,3,103
2024-10-30,direct,tablet,checkout,4,61
2024-10-30,direct,tablet,purchase,5,48
2024-10-30,tiktok,mobile,visit,1,867
2024-10-30,tiktok,mobile,product_view,2,609
2024-10-30,tiktok,mobile,add_to_cart,3,170
2024-10-30,tiktok,mobile,checkout,4,93
2024-10-30,tiktok,mobile,purchase,5,59
2024-10-30,tiktok,desktop,visit,1,921
2024-10-30,tiktok,desktop,product_view,2,530
2024-10-30,tiktok,desktop,add_to_cart,3,203
2024-10-30,tiktok,desktop,checkout,4,116
2024-10-30,tiktok,desktop,purchase,5,84
2024-10-30,tiktok,tablet,visit,1,388
2024-10-30,tiktok,tablet,product_view,2,263
2024-10-30,tiktok,tablet,add_to_cart,3,81
2024-10-30,tiktok,tablet,checkout,4,32
2024-10-30,tiktok,tablet,purchase,5,24
2024-10-31,meta,mobile,visit,1,3969
2024-10-31,meta,mobile,product_view,2,2300
2024-10-31,meta,mobile,add_to_cart,3,749
2024-10-31,meta,mobile,checkout,4,363
2024-10-31,meta,mobile,purchase,5,218
2024-10-31,meta,desktop,visit,1,1360
2024-10-31,meta,desktop,product_view,2,707
2024-10-31,meta,desktop,add_to_cart,3,248
2024-10-31,meta,desktop,checkout,4,132
2024-10-31,meta,desktop,purchase,5,86
2024-10-31,meta,tablet,visit,1,602
2024-10-31,meta,tablet,product_view,2,372
2024-10-31,meta,tablet,add_to_cart,3,103
2024-10-31,meta,tablet,checkout,4,66
2024-10-31,meta,tablet,purchase,5,41
2024-10-31,google,mobile,visit,1,5734
2024-10-31,google,mobile,product_view,2,3809
2024-10-31,google,mobile,add_to_cart,3,1483
2024-10-31,google,mobile,checkout,4,654
2024-10-31,google,mobile,purchase,5,453
2024-10-31,google,desktop,visit,1,690
2024-10-31,google,desktop,product_view,2,491
2024-10-31,google,desktop,add_to_cart,3,185
2024-10-31,google,desktop,checkout,4,116
2024-10-31,google,desktop,purchase,5,76
2024-10-31,google,tablet,visit,1,1226
2024-10-31,google,tablet,product_view,2,682
2024-10-31,google,tablet,add_to_cart,3,220
2024-10-31,google,tablet,checkout,4,109
2024-10-31,google,tablet,purchase,5,77
2024-10-31,organic,mobile,visit,1,3457
2024-10-31,organic,mobile,product_view,2,2226
2024-10-31,organic,mobile,add_to_cart,3,575
2024-10-31,organic,mobile,checkout,4,343
2024-10-31,organic,mobile,purchase,5,225
2024-10-31,organic,desktop,visit,1,2850
2024-10-31,organic,desktop,product_view,2,1779
2024-10-31,organic,desktop,add_to_cart,3,723
2024-10-31,organic,desktop,checkout,4,296
2024-10-31,organic,desktop,purchase,5,186
2024-10-31,organic,tablet,visit,1,731
2024-10-31,organic,tablet,product_view,2,503
2024-10-31,organic,tablet,add_to_cart,3,195
2024-10-31,organic,tablet,checkout,4,98
2024-10-31,organic,tablet,purchase,5,69
2024-10-31,email,mobile,visit,1,2385
2024-10-31,email,mobile,product_view,2,1204
2024-10-31,email,mobile,add_to_cart,3,455
2024-10-31,email,mobile,checkout,4,203
2024-10-31,email,mobile,purchase,5,153
2024-10-31,email,desktop,visit,1,1441
2024-10-31,email,desktop,product_view,2,762
2024-10-31,email,desktop,add_to_cart,3,273
2024-10-31,email,desktop,checkout,4,162
2024-10-31,email,desktop,purchase,5,99
2024-10-31,email,tablet,visit,1,793
2024-10-31,email,tablet,product_view,2,497
2024-10-31,email,tablet,add_to_cart,3,190
2024-10-31,email,tablet,checkout,4,109
2024-10-31,email,tablet,purchase,5,60
2024-10-31,direct,mobile,visit,1,1925
2024-10-31,direct,mobile,product_view,2,1248
2024-10-31,direct,mobile,add_to_cart,3,431
2024-10-31,direct,mobile,checkout,4,277
2024-10-31,direct,mobile,purchase,5,196
2024-10-31,direct,desktop,visit,1,2046
2024-10-31,direct,desktop,product_view,2,1336
2024-10-31,direct,desktop,add_to_cart,3,383
2024-10-31,direct,desktop,checkout,4,163
2024-10-31,direct,desktop,purchase,5,90
2024-10-31,direct,tablet,visit,1,530
2024-10-31,direct,tablet,product_view,2,354
2024-10-31,direct,tablet,add_to_cart,3,104
2024-10-31,direct,tablet,checkout,4,59
2024-10-31,direct,tablet,purchase,5,32
2024-10-31,tiktok,mobile,visit,1,3725
2024-10-31,tiktok,mobile,product_view,2,2209
2024-10-31,tiktok,mobile,add_to_cart,3,922
2024-10-31,tiktok,mobile,checkout,4,422
2024-10-31,tiktok,mobile,purchase,5,241
2024-10-31,tiktok,desktop,visit,1,2857
2024-10-31,tiktok,desktop,product_view,2,2004
2024-10-31,tiktok,desktop,add_to_cart,3,715
2024-10-31,tiktok,desktop,checkout,4,360
2024-10-31,tiktok,desktop,purchase,5,234
2024-10-31,tiktok,tablet,visit,1,836
2024-10-31,tiktok,tablet,product_view,2,536
2024-10-31,tiktok,tablet,add_to_cart,3,135
2024-10-31,tiktok,tablet,checkout,4,77
2024-10-31,tiktok,tablet,purchase,5,52
2024-11-01,meta,mobile,visit,1,6089
2024-11-01,meta,mobile,product_view,2,3753
2024-11-01,meta,mobile,add_to_cart,3,1060
2024-11-01,meta,mobile,checkout,4,570
2024-11-01,meta,mobile,purchase,5,355
2024-11-01,meta,desktop,visit,1,1280
2024-11-01,meta,desktop,product_view,2,740
2024-11-01,meta,desktop,add_to_cart,3,189
2024-11-01,meta,desktop,checkout,4,80
2024-11-01,meta,desktop,purchase,5,57
2024-11-01,meta,tablet,visit,1,1225
2024-11-01,meta,tablet,product_view,2,830
2024-11-01,meta,tablet,add_to_cart,3,263
2024-11-01,meta,tablet,checkout,4,105
2024-11-01,meta,tablet,purchase,5,63
2024-11-01,google,mobile,visit,1,5928
2024-11-01,google,mobile,product_view,2,3541
2024-11-01,google,mobile,add_to_cart,3,1110
2024-11-01,google,mobile,checkout,4,650
2024-11-01,google,mobile,purchase,5,499
2024-11-01,google,desktop,visit,1,1558
2024-11-01,google,desktop,product_view,2,920
2024-11-01,google,desktop,add_to_cart,3,324
2024-11-01,google,desktop,checkout,4,134
2024-11-01,google,desktop,purchase,5,73
2024-11-01,google,tablet,visit,1,672
2024-11-01,google,tablet,product_view,2,462
2024-11-01,google,tablet,add_to_cart,3,134
2024-11-01,google,tablet,checkout,4,60
2024-11-01,google,tablet,purchase,5,34
2024-11-01,organic,mobile,visit,1,4949
2024-11-01,organic,mobile,product_view,2,3025
2024-11-01,organic,mobile,add_to_cart,3,1245
2024-11-01,organic,mobile,checkout,4,658
2024-11-01,organic,mobile,purchase,5,512
2024-11-01,organic,desktop,visit,1,4013
2024-11-01,organic,desktop,product_view,2,2221
2024-11-01,organic,desktop,add_to_cart,3,620
2024-11-01,organic,desktop,checkout,4,252
2024-11-01,organic,desktop,purchase,5,197
2024-11-01,organic,tablet,visit,1,1665
2024-11-01,organic,tablet,product_view,2,1039
2024-11-01,organic,tablet,add_to_cart,3,339
2024-11-01,organic,tablet,checkout,4,190
2024-11-01,organic,tablet,purchase,5,128
2024-11-01,email,mobile,visit,1,3434
2024-11-01,email,mobile,product_view,2,1821
2024-11-01,email,mobile,add_to_cart,3,500
2024-11-01,email,mobile,checkout,4,231
2024-11-01,email,mobile,purchase,5,171
2024-11-01,email,desktop,visit,1,2903
2024-11-01,email,desktop,product_view,2,2056
2024-11-01,email,desktop,add_to_cart,3,777
2024-11-01,email,desktop,checkout,4,385
2024-11-01,email,desktop,purchase,5,270
2024-11-01,email,tablet,visit,1,1351
2024-11-01,email,tablet,product_view,2,953
2024-11-01,email,tablet,add_to_cart,3,290
2024-11-01,email,tablet,checkout,4,148
2024-11-01,email,tablet,purchase,5,88
2024-11-01,direct,mobile,visit,1,4261
2024-11-01,direct,mobile,product_view,2,2232
2024-11-01,direct,mobile,add_to_cart,3,782
2024-11-01,direct,mobile,checkout,4,418
2024-11-01,direct,mobile,purchase,5,267
2024-11-01,direct,desktop,visit,1,2619
2024-11-01,direct,desktop,product_view,2,1390
2024-11-01,direct,desktop,add_to_cart,3,513
2024-11-01,direct,desktop,checkout,4,261
2024-11-01,direct,desktop,purchase,5,201
2024-11-01,direct,tablet,visit,1,1712
2024-11-01,direct,tablet,product_view,2,1231
2024-11-01,direct,tablet,add_to_cart,3,443
2024-11-01,direct,tablet,checkout,4,254
2024-11-01,direct,tablet,purchase,5,187
2024-11-01,tiktok,mobile,visit,1,1167
2024-11-01,tiktok,mobile,product_view,2,736
2024-11-01,tiktok,mobile,add_to_cart,3,197
2024-11-01,tiktok,mobile,checkout,4,91
2024-11-01,tiktok,mobile,purchase,5,63
2024-11-01,tiktok,desktop,visit,1,1459
2024-11-01,tiktok,desktop,product_view,2,758
2024-11-01,tiktok,desktop,add_to_cart,3,227
2024-11-01,tiktok,desktop,checkout,4,128
2024-11-01,tiktok,desktop,purchase,5,74
2024-11-01,tiktok,tablet,visit,1,764
2024-11-01,tiktok,tablet,product_view,2,463
2024-11-01,tiktok,tablet,add_to_cart,3,134
2024-11-01,tiktok,tablet,checkout,4,79
2024-11-01,tiktok,tablet,purchase,5,57
2024-11-02,meta,mobile,visit,1,2065
2024-11-02,meta,mobile,product_view,2,1252
2024-11-02,meta,mobile,add_to_cart,3,517
2024-11-02,meta,mobile,checkout,4,306
2024-11-02,meta,mobile,purchase,5,225
2024-11-02,meta,desktop,visit,1,2712
2024-11-02,meta,desktop,product_view,2,1816
2024-11-02,meta,desktop,add_to_cart,3,564
2024-11-02,meta,desktop,checkout,4,227
2024-11-02,meta,desktop,purchase,5,129
2024-11-02,meta,tablet,visit,1,1282
2024-11-02,meta,tablet,product_view,2,687
2024-11-02,meta,tablet,add_to_cart,3,215
2024-11-02,meta,tablet,checkout,4,121
2024-11-02,meta,tablet,purchase,5,90
2024-11-02,google,mobile,visit,1,6992
2024-11-02,google,mobile,product_view,2,4761
2024-11-02,google,mobile,add_to_cart,3,1768
2024-11-02,google,mobile,checkout,4,1116
2024-11-02,google,mobile,purchase,5,622
2024-11-02,google,desktop,visit,1,2270
2024-11-02,google,desktop,product_view,2,1363
2024-11-02,google,desktop,add_to_cart,3,385
2024-11-02,google,desktop,checkout,4,161
2024-11-02,google,desktop,purchase,5,107
2024-11-02,google,tablet,visit,1,1424
2024-11-02,google,tablet,product_view,2,994
2024-11-02,google,tablet,add_to_cart,3,300
2024-11-02,google,tablet,checkout,4,184
2024-11-02,google,tablet,purchase,5,118
2024-11-02,organic,mobile,visit,1,3036
2024-11-02,organic,mobile,product_view,2,1966
2024-11-02,organic,mobile,add_to_cart,3,697
2024-11-02,organic,mobile,checkout,4,312
2024-11-02,organic,mobile,purchase,5,244
2024-11-02,organic,desktop,visit,1,2559
2024-11-02,organic,desktop,product_view,2,1493
2024-11-02,organic,desktop,add_to_cart,3,590
2024-11-02,organic,desktop,checkout,4,340
2024-11-02,organic,desktop,purchase,5,189
2024-11-02,organic,tablet,visit,1,888
2024-11-02,organic,tablet,product_view,2,468
2024-11-02,organic,tablet,add_to_cart,3,187
2024-11-02,organic,tablet,checkout,4,109
2024-11-02,organic,tablet,purchase,5,73
2024-11-02,email,mobile,visit,1,4537
2024-11-02,email,mobile,product_view,2,2669
2024-11-02,email,mobile,add_to_cart,3,854
2024-11-02,email,mobile,checkout,4,542
2024-11-02,email,mobile,purchase,5,377
2024-11-02,email,desktop,visit,1,2452
2024-11-02,email,desktop,product_view,2,1511
2024-11-02,email,desktop,add_to_cart,3,405
2024-11-02,email,desktop,checkout,4,176
2024-11-02,email,desktop,purchase,5,107
2024-11-02,email,tablet,visit,1,1503
2024-11-02,email,tablet,product_view,2,1037
2024-11-02,email,tablet,add_to_cart,3,310
2024-11-02,email,tablet,checkout,4,201
2024-11-02,email,tablet,purchase,5,155
2024-11-02,direct,mobile,visit,1,2013
2024-11-02,direct,mobile,product_view,2,1321
2024-11-02,direct,mobile,add_to_cart,3,363
2024-11-02,direct,mobile,checkout,4,164
2024-11-02,direct,mobile,purchase,5,96
2024-11-02,direct,desktop,visit,1,3057
2024-11-02,direct,desktop,product_view,2,1547
2024-11-02,direct,desktop,add_to_cart,3,555
2024-11-02,direct,desktop,checkout,4,319
2024-11-02,direct,desktop,purchase,5,241
2024-11-02,direct,tablet,visit,1,991
2024-11-02,direct,tablet,product_view,2,587
2024-11-02,direct,tablet,add_to_cart,3,225
2024-11-02,direct,tablet,checkout,4,123
2024-11-02,direct,tablet,purchase,5,89
2024-11-02,tiktok,mobile,visit,1,2668
2024-11-02,tiktok,mobile,product_view,2,1829
2024-11-02,tiktok,mobile,add_to_cart,3,503
2024-11-02,tiktok,mobile,checkout,4,295
2024-11-02,tiktok,mobile,purchase,5,197
2024-11-02,tiktok,desktop,visit,1,1830
2024-11-02,tiktok,desktop,product_view,2,1191
2024-11-02,tiktok,desktop,add_to_cart,3,443
2024-11-02,tiktok,desktop,checkout,4,249
2024-11-02,tiktok,desktop,purchase,5,180
2024-11-02,tiktok,tablet,visit,1,1323
2024-11-02,tiktok,tablet,product_view,2,917
2024-11-02,tiktok,tablet,add_to_cart,3,305
2024-11-02,tiktok,tablet,checkout,4,197
2024-11-02,tiktok,tablet,purchase,5,143
2024-11-03,meta,mobile,visit,1,6141
2024-11-03,meta,mobile,product_view,2,4121
2024-11-03,meta,mobile,add_to_cart,3,1552
2024-11-03,meta,mobile,checkout,4,784
2024-11-03,meta,mobile,purchase,5,514
2024-11-03,meta,desktop,visit,1,972
2024-11-03,meta,desktop,product_view,2,603
2024-11-03,meta,desktop,add_to_cart,3,220
2024-11-03,meta,desktop,checkout,4,133
2024-11-03,meta,desktop,purchase,5,76
2024-11-03,meta,tablet,visit,1,1060
2024-11-03,meta,tablet,product_view,2,585
2024-11-03,meta,tablet,add_to_cart,3,154
2024-11-03,meta,tablet,checkout,4,65
2024-11-03,meta,tablet,purchase,5,45
2024-11-03,google,mobile,visit,1,3837
2024-11-03,google,mobile,product_view,2,2699
2024-11-03,google,mobile,add_to_cart,3,1120
2024-11-03,google,mobile,checkout,4,635
2024-11-03,google,mobile,purchase,5,503
2024-11-03,google,desktop,visit,1,5500
2024-11-03,google,desktop,product_view,2,3059
2024-11-03,google,desktop,add_to_cart,3,1212
2024-11-03,google,desktop,checkout,4,716
2024-11-03,google,desktop,purchase,5,464
2024-11-03,google,tablet,visit,1,2192
2024-11-03,google,tablet,product_view,2,1164
2024-11-03,google,tablet,add_to_cart,3,302
2024-11-03,google,tablet,checkout,4,123
2024-11-03,google,tablet,purchase,5,96
2024-11-03,organic,mobile,visit,1,5394
2024-11-03,organic,mobile,product_view,2,2719
2024-11-03,organic,mobile,add_to_cart,3,944
2024-11-03,organic,mobile,checkout,4,418
2024-11-03,organic,mobile,purchase,5,252
2024-11-03,organic,desktop,visit,1,4429
2024-11-03,organic,desktop,product_view,2,2225
2024-11-03,organic,desktop,add_to_cart,3,757
2024-11-03,organic,desktop,checkout,4,407
2024-11-03,organic,desktop,purchase,5,269
2024-11-03,organic,tablet,visit,1,1675
2024-11-03,organic,tablet,product_view,2,1176
2024-11-03,organic,tablet,add_to_cart,3,391
2024-11-03,organic,tablet,checkout,4,239
2024-11-03,organic,tablet,purchase,5,161
2024-11-03,email,mobile,visit,1,5122
2024-11-03,email,mobile,product_view,2,2908
2024-11-03,email,mobile,add_to_cart,3,1111
2024-11-03,email,mobile,checkout,4,666
2024-11-03,email,mobile,purchase,5,419
2024-11-03,email,desktop,visit,1,2295
2024-11-03,email,desktop,product_view,2,1189
2024-11-03,email,desktop,add_to_cart,3,347
2024-11-03,email,desktop,checkout,4,159
2024-11-03,email,desktop,purchase,5,92
2024-11-03,email,tablet,visit,1,1440
2024-11-03,email,tablet,product_view,2,771
2024-11-03,email,tablet,add_to_cart,3,230
2024-11-03,email,tablet,checkout,4,128
2024-11-03,email,tablet,purchase,5,84
2024-11-03,direct,mobile,visit,1,4198
2024-11-03,direct,mobile,product_view,2,2915
2024-11-03,direct,mobile,add_to_cart,3,1069
2024-11-03,direct,mobile,checkout,4,688
2024-11-03,direct,mobile,purchase,5,462
2024-11-03,direct,desktop,visit,1,3042
2024-11-03,direct,desktop,product_view,2,1991
2024-11-03,direct,desktop,add_to_cart,3,514
2024-11-03,direct,desktop,checkout,4,280
2024-11-03,direct,desktop,purchase,5,174
2024-11-03,direct,tablet,visit,1,1578
2024-11-03,direct,tablet,product_view,2,872
2024-11-03,direct,tablet,add_to_cart,3,360
2024-11-03,direct,tablet,checkout,4,152
2024-11-03,direct,tablet,purchase,5,107
2024-11-03,tiktok,mobile,visit,1,3547
2024-11-03,tiktok,mobile,product_view,2,2275
2024-11-03,tiktok,mobile,add_to_cart,3,863
2024-11-03,tiktok,mobile,checkout,4,476
2024-11-03,tiktok,mobile,purchase,5,367
2024-11-03,tiktok,desktop,visit,1,1865
2024-11-03,tiktok,desktop,product_view,2,1049
2024-11-03,tiktok,desktop,add_to_cart,3,320
2024-11-03,tiktok,desktop,checkout,4,169
2024-11-03,tiktok,desktop,purchase,5,121
2024-11-03,tiktok,tablet,visit,1,759
2024-11-03,tiktok,tablet,product_view,2,520
2024-11-03,tiktok,tablet,add_to_cart,3,157
2024-11-03,tiktok,tablet,checkout,4,88
2024-11-03,tiktok,tablet,purchase,5,50
2024-11-04,meta,mobile,visit,1,7426
2024-11-04,meta,mobile,product_view,2,5148
2024-11-04,meta,mobile,add_to_cart,3,1475
2024-11-04,meta,mobile,checkout,4,750
2024-11-04,meta,mobile,purchase,5,455
2024-11-04,meta,desktop,visit,1,4438
2024-11-04,meta,desktop,product_view,2,2842
2024-11-04,meta,desktop,add_to_cart,3,1079
2024-11-04,meta,desktop,checkout,4,582
2024-11-04,meta,desktop,purchase,5,370
2024-11-04,meta,tablet,visit,1,722
2024-11-04,meta,tablet,product_view,2,428
2024-11-04,meta,tablet,add_to_cart,3,176
2024-11-04,meta,tablet,checkout,4,92
2024-11-04,meta,tablet,purchase,5,54
2024-11-04,google,mobile,visit,1,3756
2024-11-04,google,mobile,product_view,2,2466
2024-11-04,google,mobile,add_to_cart,3,661
2024-11-04,google,mobile,checkout,4,406
2024-11-04,google,mobile,purchase,5,232
2024-11-04,google,desktop,visit,1,3722
2024-11-04,google,desktop,product_view,2,2009
2024-11-04,google,desktop,add_to_cart,3,551
2024-11-04,google,desktop,checkout,4,312
2024-11-04,google,desktop,purchase,5,210
2024-11-04,google,tablet,visit,1,1625
2024-11-04,google,tablet,product_view,2,838
2024-11-04,google,tablet,add_to_cart,3,327
2024-11-04,google,tablet,checkout,4,195
2024-11-04,google,tablet,purchase,5,155
2024-11-04,organic,mobile,visit,1,2695
2024-11-04,organic,mobile,product_view,2,1937
2024-11-04,organic,mobile,add_to_cart,3,609
2024-11-04,organic,mobile,checkout,4,346
2024-11-04,organic,mobile,purchase,5,267
2024-11-04,organic,desktop,visit,1,3481
2024-11-04,organic,desktop,product_view,2,1884
2024-11-04,organic,desktop,add_to_cart,3,501
2024-11-04,organic,desktop,checkout,4,206
2024-11-04,organic,desktop,purchase,5,117
2024-11-04,organic,tablet,visit,1,356
2024-11-04,organic,tablet,product_view,2,250
2024-11-04,organic,tablet,add_to_cart,3,98
2024-11-04,organic,tablet,checkout,4,43
2024-11-04,organic,tablet,purchase,5,30
2024-11-04,email,mobile,visit,1,2661
2024-11-04,email,mobile,product_view,2,1538
2024-11-04,email,mobile,add_to_cart,3,425
2024-11-04,email,mobile,checkout,4,235
2024-11-04,email,mobile,purchase,5,151
2024-11-04,email,desktop,visit,1,1357
2024-11-04,email,desktop,product_view,2,693
2024-11-04,email,desktop,add_to_cart,3,194
2024-11-04,email,desktop,checkout,4,87
2024-11-04,email,desktop,purchase,5,63
2024-11-04,email,tablet,visit,1,1575
2024-11-04,email,tablet,product_view,2,813
2024-11-04,email,tablet,add_to_cart,3,272
2024-11-04,email,tablet,checkout,4,144
2024-11-04,email,tablet,purchase,5,92
2024-11-04,direct,mobile,visit,1,3277
2024-11-04,direct,mobile,product_view,2,1667
2024-11-04,direct,mobile,add_to_cart,3,681
2024-11-04,direct,mobile,checkout,4,394
2024-11-04,direct,mobile,purchase,5,264
2024-11-04,direct,desktop,visit,1,1944
2024-11-04,direct,desktop,product_view,2,1283
2024-11-04,direct,desktop,add_to_cart,3,362
2024-11-04,direct,desktop,checkout,4,216
2024-11-04,direct,desktop,purchase,5,130
2024-11-04,direct,tablet,visit,1,1088
2024-11-04,direct,tablet,product_view,2,742
2024-11-04,direct,tablet,add_to_cart,3,308
2024-11-04,direct,tablet,checkout,4,162
2024-11-04,direct,tablet,purchase,5,126
2024-11-04,tiktok,mobile,visit,1,4246
