date,source,medium,channel_group,sessions,users,new_users,bounce_rate,avg_session_duration,pages_per_session,pages_viewed,conversions,revenue
2024-10-22,instagram,cpc,Paid Social,2581,2329,1840,66.29,319.21,2.32,5989,203,78420.1
2024-10-22,email,email,Email,3734,2858,2244,52.89,159.31,2.02,7543,198,76076.59
2024-10-22,direct,none,Direct,772,693,514,58.78,185.13,2.6,2007,25,10257.29
2024-10-22,tiktok,cpc,Paid Social,1778,1564,976,30.01,231.88,4.13,7346,59,49396.11
2024-10-22,bing,cpc,Paid Search,1805,1447,1139,51.92,68.25,6.32,11408,107,36175.47
2024-10-23,google,cpc,Paid Search,3755,3246,1974,59.12,252.39,3.06,11491,201,138861.76
2024-10-23,google,organic,Organic Search,2984,2669,1516,58.25,205.37,4,11937,307,199766.45
2024-10-23,facebook,cpc,Paid Social,1245,1018,619,64.51,62.5,5.83,7259,43,18690.95
2024-10-23,instagram,cpc,Paid Social,2509,2266,1435,58.38,113.03,2.13,5344,48,43313.31
2024-10-23,email,email,Email,3630,3174,1899,65.63,196.43,4.57,16589,64,39954.53
2024-10-23,direct,none,Direct,2708,2249,1799,28.56,218.3,2.51,6797,213,143212.11
2024-10-23,tiktok,cpc,Paid Social,2523,2116,1522,37.38,305.77,2.74,6914,151,64837.66
2024-10-23,bing,cpc,Paid Search,1844,1547,1104,53.49,102.1,4.5,8301,93,79004.92
2024-10-24,google,cpc,Paid Search,1631,1252,775,42.97,215.34,5.14,8384,100,68130.73
2024-10-24,google,organic,Organic Search,2612,2095,1571,56.44,294.07,4.11,10737,163,141376.22
2024-10-24,facebook,cpc,Paid Social,620,545,354,43.95,93.34,6.39,3964,9,5175.96
2024-10-24,instagram,cpc,Paid Social,3351,2887,1981,49.52,105.78,3.84,12870,250,163548.12
2024-10-24,email,email,Email,2633,2106,1670,49.51,263.84,2.5,6583,153,60355.64
2024-10-24,direct,none,Direct,3845,3072,1970,40.63,129.32,4.8,18458,52,10893.17
2024-10-24,tiktok,cpc,Paid Social,2686,2349,1678,31.1,247.02,3.2,8595,61,35243.19
2024-10-24,bing,cpc,Paid Search,1071,857,653,38.81,140.74,4.92,5271,44,17875.99
2024-10-25,google,cpc,Paid Search,578,459,303,53.59,236.85,5,2893,23,7788.25
2024-10-25,google,organic,Organic Search,3304,2976,2192,58.69,189.01,3.01,9946,314,199247.89
2024-10-25,facebook,cpc,Paid Social,2090,1737,1345,42.63,168.86,1.95,4075,25,11985.52
2024-10-25,instagram,cpc,Paid Social,1518,1347,1018,36.55,263.56,3.63,5510,58,54106.99
2024-10-25,email,email,Email,2817,2139,1589,62.45,202.66,3.27,9211,81,55320.59
2024-10-25,direct,none,Direct,3616,2932,2306,66.02,275.16,1.99,7197,131,61195.51
2024-10-25,tiktok,cpc,Paid Social,2931,2435,1448,45.04,73.36,5.04,14774,144,46274.88
2024-10-25,bing,cpc,Paid Search,628,569,402,40.83,256.58,2.42,1520,50,19256.35
2024-10-26,google,cpc,Paid Search,1263,1024,710,57.2,67.53,3.09,3905,119,34196.28
2024-10-26,google,organic,Organic Search,1454,1185,900,42.4,273.2,6.41,9321,37,6738.25
2024-10-26,facebook,cpc,Paid Social,2640,2254,1430,52.04,196.36,4.96,13094,129,26086.83
2024-10-26,instagram,cpc,Paid Social,3847,2999,1787,38.89,150.18,4.98,19162,117,22134.01
2024-10-26,email,email,Email,651,502,396,40.24,188.25,2.84,1849,34,31764.37
2024-10-26,direct,none,Direct,3422,3067,1871,58.85,133.74,2.93,10026,53,26975.71
2024-10-26,tiktok,cpc,Paid Social,1838,1412,943,52.73,227.96,2.9,5330,31,17276.26
2024-10-26,bing,cpc,Paid Search,3274,2586,1628,44.13,143.31,2.69,8808,55,44937.5
2024-10-27,google,cpc,Paid Search,2945,2439,1798,64.26,280.26,1.81,5331,108,72062.69
2024-10-27,google,organic,Organic Search,3470,2675,1536,59.54,165.62,3.24,11244,332,306681.15
2024-10-27,facebook,cpc,Paid Social,1081,815,548,39.83,299.89,5.67,6130,43,33836.24
2024-10-27,instagram,cpc,Paid Social,3377,2985,2136,61.54,196.48,4.33,14622,257,76253.69
2024-10-27,email,email,Email,2832,2373,1858,31,136.06,2.5,7081,130,102905.34
2024-10-27,direct,none,Direct,2391,2128,1673,60.76,251.03,4.59,10976,143,98802.7
2024-10-27,tiktok,cpc,Paid Social,2242,1799,1093,42.61,297.9,3.81,8545,52,43913.37
2024-10-27,bing,cpc,Paid Search,2854,2467,1652,42.22,264.54,2.15,6137,42,37073.51
2024-10-28,google,cpc,Paid Search,1762,1431,1068,31.76,246.76,6.11,10767,115,25837.57
2024-10-28,google,organic,Organic Search,2970,2487,1398,62.67,180.93,2.93,8702,86,38507.66
2024-10-28,facebook,cpc,Paid Social,596,483,267,41.13,247.08,2.19,1305,19,7446.76
2024-10-28,instagram,cpc,Paid Social,3010,2508,1994,44.35,86.36,4.98,14993,138,100120.12
2024-10-28,email,email,Email,2663,2162,1312,35.37,152.77,3.08,8202,166,31384.75
2024-10-28,direct,none,Direct,1492,1308,1039,66.46,196.45,2.35,3507,23,7570.06
2024-10-28,tiktok,cpc,Paid Social,2658,1994,1419,54.17,132.98,2.93,7789,62,31915.48
2024-10-28,bing,cpc,Paid Search,1778,1467,878,58.43,195.93,4.57,8128,130,69152.84
2024-10-29,google,cpc,Paid Search,3346,2831,2139,29.12,234.05,5.73,19173,156,125110.81
2024-10-29,google,organic,Organic Search,3205,2909,2185,33.34,292.9,6.41,20546,92,59040.24
2024-10-29,facebook,cpc,Paid Social,2555,2289,1594,53.51,144.99,5.22,13338,151,104693.43
2024-10-29,instagram,cpc,Paid Social,537,455,263,42.49,153.5,3.12,1678,9,6545.26
2024-10-29,email,email,Email,2198,1843,1325,59.74,257.12,5.67,12467,143,105638.8
2024-10-29,direct,none,Direct,770,602,359,67.18,186.5,3.99,3072,57,39091.96
2024-10-29,tiktok,cpc,Paid Social,2918,2555,1897,51.06,171.79,4.93,14387,109,42868.79
2024-10-29,bing,cpc,Paid Search,3730,3226,2208,62.47,264.31,2.48,9250,148,137065.88
2024-10-30,google,cpc,Paid Search,2971,2298,1469,44.24,143.46,4.83,14350,93,69799.67
2024-10-30,google,organic,Organic Search,2057,1549,1129,44.54,114.93,4.82,9914,41,27886.33
2024-10-30,facebook,cpc,Paid Social,2597,2233,1252,37.39,96.16,3.46,8985,54,36187.27
2024-10-30,instagram,cpc,Paid Social,2141,1771,1239,32.22,235.79,2.27,4861,154,81003.51
2024-10-30,email,email,Email,2785,2282,1648,30.54,208.15,2.2,6127,84,55696.63
2024-10-30,direct,none,Direct,3311,2972,1752,41.78,159.2,5.44,18011,158,90244.16
2024-10-30,tiktok,cpc,Paid Social,3166,2576,1984,38,291.96,6.23,19729,70,26285.98
2024-10-30,bing,cpc,Paid Search,2534,1988,1512,40.97,92.91,5.66,14344,148,116743.5
2024-10-31,google,cpc,Paid Search,1227,1077,749,58.07,191.74,5.31,6518,78,49660.44
2024-10-31,google,organic,Organic Search,1134,914,536,29.45,72.18,2.96,3356,15,6463.45
2024-10-31,facebook,cpc,Paid Social,1948,1669,1267,28.82,240.09,2.04,3974,126,103891.69
2024-10-31,instagram,cpc,Paid Social,1742,1488,1173,62.82,152.95,3.8,6621,28,15833.9
2024-10-31,email,email,Email,2691,2258,1704,36.31,235.93,4.98,13404,68,30571.53
2024-10-31,direct,none,Direct,1190,910,645,28.21,192.84,2.83,3368,15,6824.75
2024-10-31,tiktok,cpc,Paid Social,1833,1659,1049,40.28,139.36,6.34,11625,88,60801.81
2024-10-31,bing,cpc,Paid Search,3708,3282,2107,33.38,92.33,2.28,8454,128,77695.18
2024-11-01,google,cpc,Paid Search,1899,1561,915,55.42,232.62,2.5,4747,121,108292.96
2024-11-01,google,organic,Organic Search,2428,1915,1191,59.14,124.87,4.55,11049,80,73484.22
2024-11-01,facebook,cpc,Paid Social,2718,2134,1275,56.24,286.65,2.06,5599,98,87309.45
2024-11-01,instagram,cpc,Paid Social,4305,3631,2813,34.15,222.5,4.24,18253,333,191574.07
2024-11-01,email,email,Email,669,595,386,41.79,80.6,5.9,3947,19,13207.08
2024-11-01,direct,none,Direct,2620,2034,1380,35.22,106.01,5.59,14648,92,45587.93
2024-11-01,tiktok,cpc,Paid Social,939,722,574,41.89,152.86,2.2,2065,63,46149.88
2024-11-01,bing,cpc,Paid Search,4353,3596,2024,59.85,276.09,4.05,17629,95,60080.38
2024-11-02,google,cpc,Paid Search,4887,3682,2467,45.98,106.17,4.28,20916,288,204603.63
2024-11-02,google,organic,Organic Search,3622,3026,1901,53.92,66.86,5.42,19633,349,173196.03
2024-11-02,facebook,cpc,Paid Social,3151,2401,1633,38.42,294.46,4.61,14528,157,141546.34
2024-11-02,instagram,cpc,Paid Social,3804,3101,2326,44.69,116.82,3.55,13504,57,15691.31
2024-11-02,email,email,Email,5199,4406,2969,48.87,127.41,6.02,31297,113,83332.68
2024-11-02,direct,none,Direct,2094,1709,1002,66.47,123.24,3.54,7412,35,20688.71
2024-11-02,tiktok,cpc,Paid Social,3477,2758,1951,48.47,217.54,3.31,11508,224,96625.23
2024-11-02,bing,cpc,Paid Search,3514,2913,1940,66.69,120.38,1.87,6572,191,180157.35
2024-11-03,google,cpc,Paid Search,3801,3086,1906,38.58,316.4,5.29,20107,320,59131.15
2024-11-03,google,organic,Organic Search,3390,2585,2039,65.93,239.72,2.56,8678,54,25495.22
2024-11-03,facebook,cpc,Paid Social,2326,1981,1176,57.97,180.69,4.06,9445,53,15489.67
2024-11-03,instagram,cpc,Paid Social,828,688,535,64.13,122.2,6.26,5183,52,29447.18
2024-11-03,email,email,Email,982,792,519,36.22,94.99,3.02,2967,57,36157.58
2024-11-03,direct,none,Direct,778,631,499,49.67,240.38,3.29,2561,16,14130.76
2024-11-03,tiktok,cpc,Paid Social,4696,4180,3231,45.24,203.11,1.95,9158,274,84923.2
2024-11-03,bing,cpc,Paid Search,2772,2176,1462,31.34,200.4,5.58,15467,76,68284.79
2024-11-04,google,cpc,Paid Search,3552,3014,1852,62.39,100.62,1.94,6890,341,221291.9
2024-11-04,google,organic,Organic Search,718,658,503,56.95,290.85,5.11,3671,42,26535.98
2024-11-04,facebook,cpc,Paid Social,2470,2082,1321,37.49,135.21,2.93,7238,165,153974.51
2024-11-04,instagram,cpc,Paid Social,2164,1660,1116,42.42,307.54,6.14,13290,62,17874.82
2024-11-04,email,email,Email,2059,1574,1258,45.72,284.1,6.47,13324,40,37405.84
2024-11-04,direct,none,Direct,952,823,580,42.32,289.65,3.06,2914,58,44185.71
2024-11-04,tiktok,cpc,Paid Social,3444,2906,1906,41.99,207.1,2.15,7404,182,72366.79
2024-11-04,bing,cpc,Paid Search,3274,2487,1715,37.27,204.26,1.82,5959,192,89340.69
2024-11-05,google,cpc,Paid Search,4608,4170,2960,49.64,272.35,3.7,17049,371,73665.99
2024-11-05,google,organic,Organic Search,717,641,397,28.5,223.8,5.33,3821,17,9314.63
2024-11-05,facebook,cpc,Paid Social,912,737,483,62.26,81.48,5.83,5316,68,23194.21
2024-11-05,instagram,cpc,Paid Social,664,553,346,43.79,80.64,2.22,1475,7,5183.19
2024-11-05,email,email,Email,3244,2654,1495,67.82,275.68,2,6489,60,32166.84
2024-11-05,direct,none,Direct,5032,3909,2493,55.26,234.29,4.89,24608,231,216319.33
2024-11-05,tiktok,cpc,Paid Social,2451,1895,1086,49.5,231.08,1.94,4754,59,55898.86
2024-11-05,bing,cpc,Paid Search,4200,3523,2281,56.89,156.41,2.21,9282,138,40408.53
2024-11-06,google,cpc,Paid Search,1165,967,583,50.53,110.33,4.42,5151,102,90927.3
2024-11-06,google,organic,Organic Search,2056,1707,1154,62.57,298.07,2.07,4256,77,36567.8
2024-11-06,facebook,cpc,Paid Social,3706,3012,1698,56.87,292.71,4.32,16012,247,142801.68
2024-11-06,instagram,cpc,Paid Social,2068,1751,1262,31.68,294.78,3.29,6805,48,20556.54
2024-11-06,email,email,Email,4803,3831,2952,58.18,292.07,5.8,27857,231,151650.88
2024-11-06,direct,none,Direct,3643,2850,1788,31.4,99.64,4.57,16650,108,41269.11
2024-11-06,tiktok,cpc,Paid Social,4602,4067,2701,50.39,133.37,4.73,21767,110,30541.13
2024-11-06,bing,cpc,Paid Search,1920,1712,1160,51.31,79.93,4.91,9427,89,83960.12
2024-11-07,google,cpc,Paid Search,1131,985,765,42.18,230.53,5.09,5756,28,17341.83
2024-11-07,google,organic,Organic Search,4287,3325,1860,56.27,295.93,6.41,27479,292,204692.07
2024-11-07,facebook,cpc,Paid Social,4537,3677,2042,50.03,209.26,6.09,27633,362,259524.35
2024-11-07,instagram,cpc,Paid Social,2887,2512,1543,28.02,175.53,4.16,12012,170,139167.5
2024-11-07,email,email,Email,3826,3277,2021,38.84,307.58,2.15,8226,222,91057.21
2024-11-07,direct,none,Direct,2914,2369,1506,49.39,252.65,6.16,17953,87,49029.8
2024-11-07,tiktok,cpc,Paid Social,684,586,430,41.17,61.37,3.08,2106,29,15212.72
2024-11-07,bing,cpc,Paid Search,2244,1723,1318,64.62,265.89,5.94,13329,68,21399.44
2024-11-08,google,cpc,Paid Search,1627,1334,1031,31.85,186.47,4.05,6591,52,41595.17
2024-11-08,google,organic,Organic Search,3937,3598,2556,38.49,136.5,6.33,24924,120,46541.53
2024-11-08,facebook,cpc,Paid Social,721,549,358,59.72,207.97,3.39,2445,25,10272.71
2024-11-08,instagram,cpc,Paid Social,2109,1934,1163,67.29,234.46,1.91,4028,157,47612.97
2024-11-08,email,email,Email,1770,1432,1021,57.23,116.79,5.77,10212,100,66117.99
2024-11-08,direct,none,Direct,975,746,459,51.84,81.87,3.23,3149,19,10818.81
2024-11-08,tiktok,cpc,Paid Social,1638,1315,825,61.66,222.65,4.39,7190,129,79423.09
2024-11-08,bing,cpc,Paid Search,2779,2378,1723,28.4,199.15,3.45,9589,124,52739.76
2024-11-09,google,cpc,Paid Search,1627,1479,1143,28.45,168.17,1.88,3059,68,25846.62
2024-11-09,google,organic,Organic Search,693,600,434,45.43,191.7,2.83,1961,11,6522.24
2024-11-09,facebook,cpc,Paid Social,2433,2023,1171,67.57,223.41,4.8,11678,142,129737.69
2024-11-09,instagram,cpc,Paid Social,4204,3469,2467,32.98,162.14,3.28,13790,324,235567.87
2024-11-09,email,email,Email,2868,2214,1276,42,226.39,2.94,8431,77,25860.35
2024-11-09,direct,none,Direct,1705,1503,1028,61.6,117.08,3.8,6480,105,74311.99
2024-11-09,tiktok,cpc,Paid Social,4024,3229,2175,33.73,172.06,6.27,25233,211,122412.45
2024-11-09,bing,cpc,Paid Search,4879,3976,2518,60.05,64.06,3.02,14736,223,145526.26
2024-11-10,google,cpc,Paid Search,3015,2353,1864,66.9,87.49,4.61,13899,304,207579.76
2024-11-10,google,organic,Organic Search,3379,2945,1848,59.9,168.95,5.29,17877,237,172626.36
2024-11-10,facebook,cpc,Paid Social,3714,3306,2074,30.7,300.71,2.54,9433,125,63954.84
2024-11-10,instagram,cpc,Paid Social,4860,4246,2722,32.89,154.54,2.68,13024,303,278576.99
2024-11-10,email,email,Email,4675,3854,2196,48.65,215.33,5.36,25060,160,29154.18
2024-11-10,direct,none,Direct,2967,2600,1434,40.97,312.35,4.94,14656,97,83845.78
2024-11-10,tiktok,cpc,Paid Social,2011,1676,1076,58.05,163.04,5.07,10198,47,41761.31
2024-11-10,bing,cpc,Paid Search,3529,3051,1867,63.64,206.12,5.42,19129,85,25127.07
2024-11-11,google,cpc,Paid Search,4116,3714,2837,53.97,211.21,3.52,14488,345,192924.88
2024-11-11,google,organic,Organic Search,4581,3592,2100,63.11,270.5,4.28,19606,412,285785.91
2024-11-11,facebook,cpc,Paid Social,723,556,437,53.88,201.39,2.03,1467,48,36921.69
2024-11-11,instagram,cpc,Paid Social,5035,3856,2710,51.74,313.6,6.45,32478,239,85523.97
2024-11-11,email,email,Email,2143,1616,1168,51.97,214.48,3.01,6451,73,66664.89
2024-11-11,direct,none,Direct,4404,4013,2557,66.57,123.74,3.59,15810,279,152932
2024-11-11,tiktok,cpc,Paid Social,3888,3047,1783,53.48,186.55,2.51,9758,274,56657.41
2024-11-11,bing,cpc,Paid Search,1584,1248,841,38.74,275.97,3.86,6114,91,69006.66
2024-11-12,google,cpc,Paid Search,3537,3242,2377,34.77,315.7,5.54,19594,65,39388.99
2024-11-12,google,organic,Organic Search,4231,3184,2038,63.35,280.2,2.93,12398,405,132661.97
2024-11-12,facebook,cpc,Paid Social,5205,4132,3044,35.97,110.03,4.19,21808,202,187544.53
2024-11-12,instagram,cpc,Paid Social,4164,3294,2546,63.5,155.17,5.97,24859,173,61343.4
2024-11-12,email,email,Email,3328,2558,1973,31.18,193.64,5.51,18340,130,123233.69
2024-11-12,direct,none,Direct,3816,3360,2559,51.41,86.03,4.56,17400,212,184117.78
2024-11-12,tiktok,cpc,Paid Social,5233,4000,2966,65.52,204.81,2.4,12560,168,83471.78
2024-11-12,bing,cpc,Paid Search,1150,1041,665,37.28,68.85,6.23,7167,19,7058.12
2024-11-13,google,cpc,Paid Search,2703,2164,1449,41.73,270.49,2.23,6027,257,216295.75
2024-11-13,google,organic,Organic Search,2026,1673,950,62.35,294.02,3.71,7518,39,36927.09
2024-11-13,facebook,cpc,Paid Social,3883,3245,2229,67.16,241.54,2.81,10912,155,38751.59
2024-11-13,instagram,cpc,Paid Social,5209,4763,3638,39.46,283.93,3.21,16722,284,53135.32
2024-11-13,email,email,Email,3613,3193,1768,30.3,112.09,3.78,13659,110,102277.09
2024-11-13,direct,none,Direct,4719,4084,2952,53,174.27,2.18,10287,223,88508.5
2024-11-13,tiktok,cpc,Paid Social,4738,4142,2540,50.95,235.29,4.64,21986,101,59418.68
2024-11-13,bing,cpc,Paid Search,2296,1991,1122,53.9,296.16,3.28,7532,86,80559.07
2024-11-14,google,cpc,Paid Search,2178,1860,1255,45.54,68.1,2.59,5641,188,93395.96
2024-11-14,google,organic,Organic Search,2346,1855,1156,58.69,194.6,2.77,6498,72,59615.75
2024-11-14,facebook,cpc,Paid Social,2626,1990,1101,66.99,186.49,5.18,13605,55,24384.97
2024-11-14,instagram,cpc,Paid Social,4320,3536,2566,61.66,194.96,2.02,8726,74,36957.26
2024-11-14,email,email,Email,5151,4521,3125,33.27,169.96,3.77,19419,290,224370.22
2024-11-14,direct,none,Direct,2464,1869,1051,38.93,157.12,2.09,5150,60,56199.47
2024-11-14,tiktok,cpc,Paid Social,733,661,408,59.99,272.32,3.24,2376,47,17056.63
2024-11-14,bing,cpc,Paid Search,3064,2552,1581,60.68,227.48,4.06,12441,142,82885.18
2024-11-15,google,cpc,Paid Search,781,717,508,51.7,104.31,6.02,4704,51,12569.15
2024-11-15,google,organic,Organic Search,2967,2410,1452,55.26,220,4.88,14478,247,135223.19
2024-11-15,facebook,cpc,Paid Social,2829,2209,1674,63.17,98.59,2.04,5771,146,115090.11
2024-11-15,instagram,cpc,Paid Social,1266,1135,814,63.29,251.49,3.51,4443,19,17633.56
2024-11-15,email,email,Email,2520,1946,1120,29.41,180.48,4.26,10735,62,43506.81
2024-11-15,direct,none,Direct,5161,4480,2915,49.16,149.71,6.12,31588,224,131742.72
2024-11-15,tiktok,cpc,Paid Social,2524,2183,1610,62.08,183.59,5.98,15096,76,57190.44
2024-11-15,bing,cpc,Paid Search,3304,3017,2258,40.94,134.7,4.59,15167,142,113667.62
2024-11-16,google,cpc,Paid Search,4602,3875,2132,40.52,259.9,2.9,13345,139,48274.17
2024-11-16,google,organic,Organic Search,4327,3966,2592,63.46,125.89,3.76,16271,416,314747.4
2024-11-16,facebook,cpc,Paid Social,5179,4324,2442,38.58,309.1,2.06,10669,187,59343.42
2024-11-16,instagram,cpc,Paid Social,3327,2752,1701,36.96,72.25,1.94,6454,178,63869.14
2024-11-16,email,email,Email,856,773,520,40.82,138.08,4.73,4051,10,8996.03
2024-11-16,direct,none,Direct,3132,2658,1931,43.16,96.35,2.64,8268,196,94621.98
2024-11-16,tiktok,cpc,Paid Social,4009,3303,1949,55.68,96.67,5.35,21450,129,45578.72
2024-11-16,bing,cpc,Paid Search,2227,1739,1183,57.13,101.96,2.41,5368,38,12320.15
2024-11-17,google,cpc,Paid Search,2929,2595,1718,60.5,224.01,5.9,17284,58,17555.73
2024-11-17,google,organic,Organic Search,5088,4569,3397,33.46,215.43,3.11,15823,333,156811.75
2024-11-17,facebook,cpc,Paid Social,5082,3825,2995,61.29,259.72,6.18,31406,296,125022.73
2024-11-17,instagram,cpc,Paid Social,1104,1015,569,43.27,115.76,4.5,4968,22,7180.33
2024-11-17,email,email,Email,3180,2640,1775,56.44,129.97,3.26,10366,101,65237.82
2024-11-17,direct,none,Direct,2430,2216,1623,66.1,81.59,4.24,10303,60,41912
2024-11-17,tiktok,cpc,Paid Social,4968,4538,2651,49.62,110.64,3.69,18331,259,173450.55
2024-11-17,bing,cpc,Paid Search,2190,1643,1029,29.53,263.85,3.36,7358,42,10992.91
2024-11-18,google,cpc,Paid Search,5188,4245,2354,50.14,194.1,4.64,24074,529,197386.34
2024-11-18,google,organic,Organic Search,2554,1921,1147,40.42,202.54,6.45,16476,259,109696.18
2024-11-18,facebook,cpc,Paid Social,1461,1228,831,52.32,125.98,5.05,7378,64,57138.58
2024-11-18,instagram,cpc,Paid Social,1051,937,592,30.53,318.32,4.7,4942,29,26656.73
2024-11-18,email,email,Email,2706,2254,1529,32.12,183.39,3.94,10661,45,36415.62
2024-11-18,direct,none,Direct,3271,2577,1636,38.29,287.56,5.55,18156,94,61401.65
2024-11-18,tiktok,cpc,Paid Social,2166,1776,1149,39.17,214.81,4.03,8728,143,66447.23
2024-11-18,bing,cpc,Paid Search,3618,3139,2070,34.92,124.48,4.5,16281,162,127711.02
2024-11-19,google,cpc,Paid Search,4830,4098,2884,28.11,252.18,3.13,15117,64,36777.96
2024-11-19,google,organic,Organic Search,1947,1587,903,63.93,212.1,2.2,4283,74,22043.56
2024-11-19,facebook,cpc,Paid Social,3390,3041,2265,50.89,135.17,3.17,10746,44,35442.83
2024-11-19,instagram,cpc,Paid Social,2589,2111,1167,66.16,186.85,2.55,6601,49,9725.99
2024-11-19,email,email,Email,3303,2691,2136,54.13,195.51,4.97,16415,195,119439.82
2024-11-19,direct,none,Direct,3922,3550,2240,31.98,241.67,5.53,21691,43,18546.53
2024-11-19,tiktok,cpc,Paid Social,1599,1253,964,38.2,83.37,4.76,7611,42,20962.95
2024-11-19,bing,cpc,Paid Search,4663,4216,3061,31.15,192.32,5.44,25369,177,110971.15
2024-11-20,google,cpc,Paid Search,5085,3815,3014,62.01,127.2,5.31,27001,149,70257.9
2024-11-20,google,organic,Organic Search,3336,2632,1864,65.51,307.73,4.34,14478,89,23929.62
2024-11-20,facebook,cpc,Paid Social,3913,3006,1946,50.97,237.14,2.59,10135,270,226708.86
2024-11-20,instagram,cpc,Paid Social,699,599,446,50.28,219.63,4.95,3460,43,22432.97
2024-11-20,email,email,Email,2419,1871,1172,65.76,82.98,6.12,14807,179,159402.99
2024-11-20,direct,none,Direct,5209,4478,3088,46.85,318.6,4.41,22973,380,112489.24
2024-11-20,tiktok,cpc,Paid Social,4630,3718,2106,58.91,115.58,3.9,18058,361,303902.23
2024-11-20,bing,cpc,Paid Search,1705,1489,1097,36.64,169.9,3.07,5235,30,28256.4
2024-11-21,google,cpc,Paid Search,5173,4493,2516,51.92,240.71,5.13,26540,330,286456.12
2024-11-21,google,organic,Organic Search,4305,3495,2518,47.94,75.88,6.21,26734,177,158117.49
2024-11-21,facebook,cpc,Paid Social,2335,1945,1543,65.49,302.96,4.26,9949,148,56463.19
2024-11-21,instagram,cpc,Paid Social,3084,2557,1543,47.03,246.54,2.49,7679,136,113584.2
2024-11-21,email,email,Email,1564,1378,1076,33.36,261.37,3.61,5647,97,82417.31
2024-11-21,direct,none,Direct,1017,855,521,34.19,65.14,3.75,3813,37,8792.75
2024-11-21,tiktok,cpc,Paid Social,4740,4323,2398,41.22,201.45,2.52,11944,192,48318.69
2024-11-21,bing,cpc,Paid Search,4855,3900,2924,64.57,185.44,3.66,17771,286,174128.04
2024-11-22,google,cpc,Paid Search,3831,3392,2366,38.99,131.11,5.03,19269,74,58627.36
2024-11-22,google,organic,Organic Search,4239,3257,2544,30.99,248.72,4.04,17125,327,210147.85
2024-11-22,facebook,cpc,Paid Social,5215,4632,3705,55.83,74.73,5.36,27955,364,193723.28
2024-11-22,instagram,cpc,Paid Social,798,701,479,47.64,241.01,5.12,4085,21,19477.35
2024-11-22,email,email,Email,4846,3983,2252,54.41,237.59,4.65,22536,129,111389.75
2024-11-22,direct,none,Direct,5155,4689,3294,66.4,146.19,3.43,17683,333,314940.23
2024-11-22,tiktok,cpc,Paid Social,1594,1301,781,37.99,216.43,2.64,4209,19,7075.97
2024-11-22,bing,cpc,Paid Search,3219,2512,1796,45.18,128.91,5.68,18283,42,8161.58
2024-11-23,google,cpc,Paid Search,2016,1828,1093,34.6,130.92,6.11,12317,47,34253.71
2024-11-23,google,organic,Organic Search,3931,3315,2110,57.92,155.76,4.63,18202,209,105220.89
2024-11-23,facebook,cpc,Paid Social,4923,4082,2822,66.02,64.75,6.46,31802,309,201806.91
2024-11-23,instagram,cpc,Paid Social,822,647,510,34.02,277.07,5.55,4562,53,35808.9
2024-11-23,email,email,Email,843,653,398,65.45,226.02,3.7,3119,9,4261.82
2024-11-23,direct,none,Direct,2212,1745,995,64.63,170.34,2.94,6504,92,20889.56
2024-11-23,tiktok,cpc,Paid Social,738,637,423,45.38,146.02,2.52,1859,16,7126.07
2024-11-23,bing,cpc,Paid Search,4405,3918,2829,54.28,165.94,5.13,22600,339,197647.75
2024-11-24,google,cpc,Paid Search,2091,1820,1157,59.31,155.87,2.91,6084,41,28556.24
2024-11-24,google,organic,Organic Search,3607,3244,1837,52.59,241.91,4.72,17027,283,261213.57
2024-11-24,facebook,cpc,Paid Social,1735,1565,912,38.09,203.89,6.35,11020,114,62372.05
2024-11-24,instagram,cpc,Paid Social,1951,1511,977,32.09,318.68,4.35,8489,149,102960.89
2024-11-24,email,email,Email,4744,3624,2779,60.5,107.69,2.56,12145,168,47674.32
2024-11-24,direct,none,Direct,4959,4139,3167,34.15,273.77,6.28,31142,256,185174.43
2024-11-24,tiktok,cpc,Paid Social,876,669,469,34.06,104.95,4.5,3942,24,8007.54
2024-11-24,bing,cpc,Paid Search,4320,3704,2665,64.4,184.88,5.19,22420,312,117327.72
2024-11-25,google,cpc,Paid Search,1419,1102,856,31.8,290.41,2.31,3277,145,82773.1
2024-11-25,google,organic,Organic Search,1524,1310,755,54.37,179.35,5.05,7696,49,9966.9
2024-11-25,facebook,cpc,Paid Social,990,751,498,61.05,287.5,3.28,3247,41,23966.81
2024-11-25,instagram,cpc,Paid Social,4545,3449,2332,39.79,261.07,2.69,12226,247,160920.01
2024-11-25,email,email,Email,3118,2367,1795,48.21,302.6,5.48,17089,180,35650.81
2024-11-25,direct,none,Direct,630,557,365,32.5,203.82,5.03,3168,12,7086.27
2024-11-25,tiktok,cpc,Paid Social,3258,2530,1998,37.76,112.48,4.72,15377,125,112231.34
2024-11-25,bing,cpc,Paid Search,2718,2135,1469,63.25,253.6,5.38,14622,179,155061.99
2024-11-26,google,cpc,Paid Search,2308,1797,1036,49.29,102.1,3.37,7779,158,60420.93
2024-11-26,google,organic,Organic Search,3808,3400,2477,54.25,126.41,5.75,21898,68,20535.38
2024-11-26,facebook,cpc,Paid Social,3343,3040,1818,54.3,264.14,3.7,12370,247,58830.24
2024-11-26,instagram,cpc,Paid Social,4783,3664,2355,63.3,231.6,2.94,14063,143,74527.68
2024-11-26,email,email,Email,2779,2208,1574,44.92,107.62,3.58,9950,115,80850.31
