message,severity,attributes,tags,timestamp
2026-05-16T17:11:45.239727Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293627031Z
2026-05-16T17:11:45.239744Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293631146Z
2026-05-16T17:11:45.256411Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293634100Z
2026-05-16T17:11:45.256427Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293636605Z
2026-05-16T17:11:45.274012Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293640022Z
2026-05-16T17:11:45.274031Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293643341Z
"2026-05-16T17:11:45.276616Z 0 [ERROR] [MY-012144] [InnoDB] posix_fallocate(): Failed to preallocate data for file ./railway/kpi_cache.ibd, desired size 16384 bytes. Operating system error number 28. Check that the disk is not full or a disk quota exceeded. Make sure the file system supports this function. Refer to your operating system documentation for operating system error code information.",error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293647394Z
2026-05-16T17:11:45.276649Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293651020Z
2026-05-16T17:11:45.276655Z 0 [Warning] [MY-012145] [InnoDB] Error while writing 16384 zeroes to ./railway/kpi_cache.ibd starting at offset 163840,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293654593Z
2026-05-16T17:11:45.291457Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293657751Z
2026-05-16T17:11:45.291473Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.293661035Z
2026-05-16T17:11:45.310214Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.311253511Z
2026-05-16T17:11:45.310232Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.311261101Z
2026-05-16T17:11:45.327111Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.328446510Z
2026-05-16T17:11:45.327128Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.328451755Z
"2026-05-16T17:11:45.327800Z 0 [ERROR] [MY-012144] [InnoDB] posix_fallocate(): Failed to preallocate data for file ./railway/kpi_cache.ibd, desired size 16384 bytes. Operating system error number 28. Check that the disk is not full or a disk quota exceeded. Make sure the file system supports this function. Refer to your operating system documentation for operating system error code information.",error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.328455667Z
2026-05-16T17:11:45.327834Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.328459934Z
2026-05-16T17:11:45.327840Z 0 [Warning] [MY-012145] [InnoDB] Error while writing 16384 zeroes to ./railway/kpi_cache.ibd starting at offset 163840,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.328463660Z
2026-05-16T17:11:45.345221Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.349138948Z
2026-05-16T17:11:45.345241Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.349143540Z
2026-05-16T17:11:45.362758Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.371528709Z
2026-05-16T17:11:45.362776Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.371534447Z
"2026-05-16T17:11:45.379130Z 0 [ERROR] [MY-012144] [InnoDB] posix_fallocate(): Failed to preallocate data for file ./railway/kpi_cache.ibd, desired size 16384 bytes. Operating system error number 28. Check that the disk is not full or a disk quota exceeded. Make sure the file system supports this function. Refer to your operating system documentation for operating system error code information.",error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.383803535Z
2026-05-16T17:11:45.379164Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.383808076Z
2026-05-16T17:11:45.379169Z 0 [Warning] [MY-012145] [InnoDB] Error while writing 16384 zeroes to ./railway/kpi_cache.ibd starting at offset 163840,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.383811358Z
2026-05-16T17:11:45.379994Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.383814116Z
2026-05-16T17:11:45.380012Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.383816874Z
2026-05-16T17:11:45.397085Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.400606685Z
2026-05-16T17:11:45.397102Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.400612804Z
2026-05-16T17:11:45.413708Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.417589873Z
2026-05-16T17:11:45.413724Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.417596216Z
"2026-05-16T17:11:45.429881Z 0 [ERROR] [MY-012144] [InnoDB] posix_fallocate(): Failed to preallocate data for file ./railway/kpi_cache.ibd, desired size 16384 bytes. Operating system error number 28. Check that the disk is not full or a disk quota exceeded. Make sure the file system supports this function. Refer to your operating system documentation for operating system error code information.",error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.440566264Z
2026-05-16T17:11:45.429913Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.440571023Z
2026-05-16T17:11:45.429918Z 0 [Warning] [MY-012145] [InnoDB] Error while writing 16384 zeroes to ./railway/kpi_cache.ibd starting at offset 163840,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.440574333Z
2026-05-16T17:11:45.430941Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.440577393Z
2026-05-16T17:11:45.430958Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.440584696Z
2026-05-16T17:11:45.447499Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.448639075Z
2026-05-16T17:11:45.447518Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.448643121Z
2026-05-16T17:11:45.464467Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.469091637Z
2026-05-16T17:11:45.464485Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.469097949Z
"2026-05-16T17:11:45.480846Z 0 [ERROR] [MY-012144] [InnoDB] posix_fallocate(): Failed to preallocate data for file ./railway/kpi_cache.ibd, desired size 16384 bytes. Operating system error number 28. Check that the disk is not full or a disk quota exceeded. Make sure the file system supports this function. Refer to your operating system documentation for operating system error code information.",error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.483847138Z
2026-05-16T17:11:45.480878Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.483850536Z
2026-05-16T17:11:45.480884Z 0 [Warning] [MY-012145] [InnoDB] Error while writing 16384 zeroes to ./railway/kpi_cache.ibd starting at offset 163840,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.483853883Z
2026-05-16T17:11:45.481415Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.483856853Z
2026-05-16T17:11:45.481432Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.483859585Z
2026-05-16T17:11:45.499967Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.502213395Z
2026-05-16T17:11:45.499986Z 0 [ERROR] [MY-012888] [InnoDB] Cannot resize redo log file ./#innodb_redo/#ib_redo322_tmp to 3 MB (Failed to set size),error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.502220865Z
2026-05-16T17:11:45.517060Z 0 [Warning] [MY-012638] [InnoDB] Retry attempts for writing partial data failed.,error,"{""level"":""error""}","{""project"":""0ee5f251-6f6f-4df1-88b1-bb752a8a350b"",""environment"":""e0e44f1f-ec58-480e-94e9-09bad9cd99ba"",""service"":""df16bcd7-7927-4bbf-adf1-191ac3e92d21"",""deployment"":""9f2b543f-0b35-41bc-9cb5-d19bf9898c07"",""replica"":""1901484f-77af-4ab4-83ab-a08df9c439b6""}",2026-05-16T17:11:45.525203366Z
