date,source,medium,channel_group,sessions,users,new_users,bounce_rate,avg_session_duration,pages_per_session,pages_viewed,conversions,revenue
2024-10-21,direct,none,Direct,3160,2723,1627,47.24,87.96,3.68,11629,229,201303.73
2024-10-21,tiktok,cpc,Paid Social,2535,2319,1427,40.44,243.52,6.47,16404,152,108993.08
2024-10-21,bing,cpc,Paid Search,2256,2049,1307,64.49,259.03,2.4,5414,102,34431.65
2024-10-22,google,cpc,Paid Search,2525,1957,1105,52.84,186.02,3.37,8511,142,80863.66
2024-10-22,google,organic,Organic Search,1856,1595,1198,62.37,114.67,2.25,4177,35,25966.33
2024-10-22,facebook,cpc,Paid Social,572,511,397,54.02,299.53,2.92,1670,9,2783.4
2024-10-22,instagram,cpc,Paid Social,3143,2816,1650,48.75,204.46,2.23,7010,193,145483.84
2024-10-22,email,email,Email,1274,961,636,39.19,242.9,3.89,4959,12,6393.41
2024-10-22,direct,none,Direct,3181,2529,1651,38.8,135.57,2.1,6680,97,26485.04
2024-10-22,tiktok,cpc,Paid Social,1645,1362,886,61.32,255.63,5.44,8952,127,46958.95
2024-10-22,bing,cpc,Paid Search,1096,827,527,39.52,208.34,6.49,7117,46,36583.99
2024-10-23,google,cpc,Paid Search,1653,1349,822,36.71,244.81,5.29,8745,84,64071.06
2024-10-23,google,organic,Organic Search,1842,1410,900,45.85,281.68,3.86,7112,83,77015.08
2024-10-23,facebook,cpc,Paid Social,990,857,576,32.2,261.26,4.24,4197,66,39353.77
2024-10-23,instagram,cpc,Paid Social,2850,2574,1802,33.79,254.34,3.11,8863,166,102770.81
2024-10-23,email,email,Email,1122,984,695,52.66,267.34,6.28,7046,16,3081.41
2024-10-23,direct,none,Direct,2684,2230,1472,32.5,110.25,3.76,10091,202,179621.38
2024-10-23,tiktok,cpc,Paid Social,1643,1423,1056,46.76,208.62,4.5,7395,107,31861.92
2024-10-23,bing,cpc,Paid Search,3626,2852,2022,29.81,261.69,5.24,19003,156,92937.67
2024-10-24,google,cpc,Paid Search,3388,2706,1945,43.04,197.48,4.96,16804,128,105972.62
2024-10-24,google,organic,Organic Search,3483,3156,1831,41.63,90.31,4.16,14492,338,87975.49
2024-10-24,facebook,cpc,Paid Social,3412,2778,1705,58.86,78.06,3.27,11157,257,98698.79
2024-10-24,instagram,cpc,Paid Social,2059,1714,952,53.93,150.96,4.49,9245,111,98955.41
2024-10-24,email,email,Email,778,587,439,35.82,281.34,2.41,1876,32,6217.5
2024-10-24,direct,none,Direct,1365,1162,830,32.6,222.25,6.22,8490,90,34272.44
2024-10-24,tiktok,cpc,Paid Social,2993,2587,1465,59.78,196.29,6.09,18227,190,35437.08
2024-10-24,bing,cpc,Paid Search,2235,1693,1007,37.14,295.87,2.9,6482,47,40696.03
2024-10-25,google,cpc,Paid Search,2330,2084,1270,50.44,305.78,5.44,12680,140,42980.6
2024-10-25,google,organic,Organic Search,1262,1114,731,63.74,238.19,5.82,7349,48,24278.73
2024-10-25,facebook,cpc,Paid Social,3408,2909,1769,57.47,222.34,6.16,20998,86,79816.94
2024-10-25,instagram,cpc,Paid Social,2728,2437,1886,58.48,107.49,2.3,6274,133,48720.69
2024-10-25,email,email,Email,1883,1597,1175,59.9,278.98,6.13,11544,56,24494.98
2024-10-25,direct,none,Direct,1243,933,699,36.37,283.27,2.38,2958,59,22236.72
2024-10-25,tiktok,cpc,Paid Social,2970,2675,2121,29.05,170.75,3.91,11612,133,51305.93
2024-10-25,bing,cpc,Paid Search,2943,2528,1642,67.83,62.29,2.6,7653,219,72029.29
2024-10-26,google,cpc,Paid Search,2802,2474,1497,44.43,84.02,2.96,8296,175,102963.81
2024-10-26,google,organic,Organic Search,3608,3213,2467,36.11,128.87,6.05,21828,107,39555.92
2024-10-26,facebook,cpc,Paid Social,1080,843,632,32.03,155.13,3.21,3467,55,25898.9
2024-10-26,instagram,cpc,Paid Social,1628,1285,868,30.42,136.25,5.82,9474,37,11970.55
2024-10-26,email,email,Email,661,583,434,55.24,71.09,5.61,3708,24,4821.81
2024-10-26,direct,none,Direct,1348,1030,696,29.82,246.35,4.85,6540,71,14480.83
2024-10-26,tiktok,cpc,Paid Social,2170,1708,1053,62.02,173.49,1.85,4015,23,19636.36
2024-10-26,bing,cpc,Paid Search,3809,3100,1771,53.16,183.51,5.51,20989,191,121965.21
2024-10-27,google,cpc,Paid Search,3462,2619,2009,28.24,80.35,5.63,19495,108,48311.64
2024-10-27,google,organic,Organic Search,2632,2314,1664,40.24,228.75,5.63,14819,81,47443.16
2024-10-27,facebook,cpc,Paid Social,1609,1372,1086,53.05,151.82,3.02,4860,74,34639.59
2024-10-27,instagram,cpc,Paid Social,1750,1559,1144,57.07,213.77,3.6,6300,119,29926.87
2024-10-27,email,email,Email,2338,2051,1365,57.5,189.31,2.11,4934,141,68794.96
2024-10-27,direct,none,Direct,2192,1920,1455,63.87,98.32,4.66,10216,119,78655.47
2024-10-27,tiktok,cpc,Paid Social,1204,989,670,33.67,238.03,3.92,4721,55,13398.91
2024-10-27,bing,cpc,Paid Search,2439,1830,1021,36.35,105.87,5.11,12467,163,62176.4
2024-10-28,google,cpc,Paid Search,2820,2237,1596,30.55,123.73,3.74,10548,37,9005.06
2024-10-28,google,organic,Organic Search,1083,838,598,66.44,133.99,5.72,6197,108,73129.75
2024-10-28,facebook,cpc,Paid Social,3631,3178,2480,61.53,207.69,2.46,8932,219,115967.73
2024-10-28,instagram,cpc,Paid Social,1716,1310,840,54.42,274.51,1.82,3123,88,31600.18
2024-10-28,email,email,Email,1015,823,537,58.91,260.99,5.86,5949,50,38868.29
2024-10-28,direct,none,Direct,2547,2176,1569,57.69,65.91,5.41,13782,165,114591.6
2024-10-28,tiktok,cpc,Paid Social,2800,2184,1257,54.38,235.7,5.64,15795,78,16643.15
2024-10-28,bing,cpc,Paid Search,2690,2421,1921,33.67,109.25,3.04,8179,110,74931.18
2024-10-29,google,cpc,Paid Search,1351,1138,757,39.89,148.17,5.79,7827,83,16765.72
2024-10-29,google,organic,Organic Search,749,626,377,56.19,63.52,3.08,2307,53,27588.97
2024-10-29,facebook,cpc,Paid Social,779,621,412,32.5,273.43,2.41,1879,22,7044.37
2024-10-29,instagram,cpc,Paid Social,1887,1634,1135,67.33,203.93,3.54,6682,81,76341.33
2024-10-29,email,email,Email,2623,1982,1299,64.81,247.89,3.31,8683,155,113580.79
2024-10-29,direct,none,Direct,2082,1572,1129,33.95,209.55,3.57,7433,22,10098.12
2024-10-29,tiktok,cpc,Paid Social,1597,1238,984,67.26,264.38,5.57,8896,17,8390.22
2024-10-29,bing,cpc,Paid Search,2855,2508,1699,63.35,213.04,4.36,12450,44,22828
2024-10-30,google,cpc,Paid Search,3649,3115,2442,43.62,93.17,4.15,15146,193,62932.31
2024-10-30,google,organic,Organic Search,1211,943,703,42.98,257.22,3.46,4190,115,107698.6
2024-10-30,facebook,cpc,Paid Social,1668,1476,838,61.34,137.94,3.59,5990,81,56326.29
2024-10-30,instagram,cpc,Paid Social,3842,3474,2144,60.56,91.54,6.03,23169,248,114245.53
2024-10-30,email,email,Email,1839,1464,1088,61.95,77.91,6.46,11881,88,60323.71
2024-10-30,direct,none,Direct,753,637,407,35.47,259.27,2.17,1635,39,30965.45
2024-10-30,tiktok,cpc,Paid Social,3795,3225,2344,57.96,261.94,4.5,17077,78,53547.17
2024-10-30,bing,cpc,Paid Search,3133,2369,1692,35.52,139.83,6.19,19398,249,165466.15
2024-10-31,google,cpc,Paid Search,1019,834,462,34.31,126.38,2.67,2722,13,7546.08
2024-10-31,google,organic,Organic Search,1630,1462,900,33.17,212.65,2.87,4678,137,85221.48
2024-10-31,facebook,cpc,Paid Social,2049,1582,918,44.47,234.78,3.59,7356,46,21406.89
2024-10-31,instagram,cpc,Paid Social,3058,2805,1786,60.42,130.1,4.37,13363,181,168906.87
2024-10-31,email,email,Email,2976,2457,1479,66.96,178.08,2.74,8155,105,63240.23
2024-10-31,direct,none,Direct,2206,1963,1309,58.45,215.8,3.98,8782,138,116550.85
2024-10-31,tiktok,cpc,Paid Social,2531,2151,1653,39.54,178.71,3.73,9441,158,144563.27
2024-10-31,bing,cpc,Paid Search,2915,2328,1438,36.44,185.15,2.61,7608,159,147708.65
2024-11-01,google,cpc,Paid Search,2478,1859,1469,59.48,194.41,4.96,12290,113,84009.59
2024-11-01,google,organic,Organic Search,1633,1382,913,36.04,303.59,3.47,5668,101,65781.56
2024-11-01,facebook,cpc,Paid Social,4591,4061,3196,51.55,266.51,2.16,9917,321,220870.83
2024-11-01,instagram,cpc,Paid Social,3106,2416,1561,62.5,284.05,1.99,6181,32,28708.88
2024-11-01,email,email,Email,820,716,443,32.9,301.88,6.19,5078,31,8178.15
2024-11-01,direct,none,Direct,2652,2275,1586,62.05,143.57,5.03,13339,193,175689.82
2024-11-01,tiktok,cpc,Paid Social,2551,2304,1517,36.32,316.02,5.13,13089,116,106275.65
2024-11-01,bing,cpc,Paid Search,3577,2721,1770,44.82,106.24,2.98,10660,125,58818.55
2024-11-02,google,cpc,Paid Search,3858,3360,2607,50.67,226.89,4.04,15586,94,77263.22
2024-11-02,google,organic,Organic Search,1819,1434,866,67.12,226.32,5.98,10880,25,6797.21
2024-11-02,facebook,cpc,Paid Social,4918,3923,2388,64.49,228.65,3.86,18985,122,82015.63
2024-11-02,instagram,cpc,Paid Social,927,759,497,33.14,195.97,2.95,2734,21,19110
2024-11-02,email,email,Email,2265,1715,1214,66.45,82.87,5.74,13001,26,13966.1
2024-11-02,direct,none,Direct,843,677,515,64.84,89.43,2.36,1989,60,20374.7
2024-11-02,tiktok,cpc,Paid Social,2085,1626,1200,52.71,129.06,5.77,12030,25,16563.59
2024-11-02,bing,cpc,Paid Search,4614,4103,2491,38.86,134.15,3.3,15226,177,106226
2024-11-03,google,cpc,Paid Search,3109,2755,2168,42.42,142.98,6.21,19309,71,34177.98
2024-11-03,google,organic,Organic Search,5148,4512,2597,51.88,237.89,2.91,14980,449,174240.19
2024-11-03,facebook,cpc,Paid Social,2872,2603,2066,63.79,89.78,4.88,14017,172,83047.07
2024-11-03,instagram,cpc,Paid Social,1504,1372,908,66.06,222.12,4.93,7417,15,13299.31
2024-11-03,email,email,Email,1360,1092,742,59.35,209.14,4.57,6217,90,46581.58
2024-11-03,direct,none,Direct,2511,2302,1740,58.9,282.02,4.27,10721,78,69145.22
2024-11-03,tiktok,cpc,Paid Social,3454,3059,1791,32.29,274.96,5.27,18205,100,74705.91
2024-11-03,bing,cpc,Paid Search,2292,1917,1360,45.82,219.12,6.17,14141,66,55857.92
2024-11-04,google,cpc,Paid Search,3204,2723,1895,41.88,299.6,3,9612,313,168054.54
2024-11-04,google,organic,Organic Search,4186,3157,2506,35.96,135.58,5.75,24072,194,149137.97
2024-11-04,facebook,cpc,Paid Social,1317,1129,820,45.87,70.31,6.39,8415,54,38084.65
2024-11-04,instagram,cpc,Paid Social,3309,2507,1487,66.88,134.89,1.97,6518,39,33133.86
2024-11-04,email,email,Email,2037,1744,1296,62.46,301.29,2.91,5927,32,7026.77
2024-11-04,direct,none,Direct,3561,3067,2300,54.21,302.39,4.76,16950,161,102119.14
2024-11-04,tiktok,cpc,Paid Social,3012,2742,1782,31.85,303.47,4.24,12770,215,126794.73
2024-11-04,bing,cpc,Paid Search,4384,3824,2419,35.11,287.99,3.5,15345,92,22817.23
2024-11-05,google,cpc,Paid Search,4141,3106,2410,33.68,302.35,2.45,10146,390,217739.45
2024-11-05,google,organic,Organic Search,4038,3062,1727,67.19,188.56,3.12,12598,232,123745.69
2024-11-05,facebook,cpc,Paid Social,3858,3140,1832,38.24,266.2,3.81,14698,181,120225
2024-11-05,instagram,cpc,Paid Social,5178,3935,2772,56.64,214.01,5.89,30498,382,145154.29
2024-11-05,email,email,Email,4629,3982,2929,46.28,225.83,4.32,19997,158,141293.23
2024-11-05,direct,none,Direct,2778,2382,1621,57.56,250.54,3.67,10195,126,23496.21
2024-11-05,tiktok,cpc,Paid Social,2575,2365,1572,40.84,89.29,4.69,12079,100,63973.13
2024-11-05,bing,cpc,Paid Search,1797,1443,880,49.78,169.68,4.38,7870,135,28866.56
2024-11-06,google,cpc,Paid Search,4351,3712,2366,63.66,223.48,4.06,17667,242,189978.81
2024-11-06,google,organic,Organic Search,4261,3196,2072,45.64,209.29,4.07,17344,131,108630.91
2024-11-06,facebook,cpc,Paid Social,4723,3568,2001,51.1,241.88,4.42,20877,137,46918.95
2024-11-06,instagram,cpc,Paid Social,4749,3754,2178,28.19,91.94,4.38,20800,84,79414.01
2024-11-06,email,email,Email,1836,1383,882,59.53,291.33,2.26,4149,113,29443.04
2024-11-06,direct,none,Direct,970,807,552,55.19,163.49,2.52,2445,71,24694.57
2024-11-06,tiktok,cpc,Paid Social,1431,1096,850,41.15,83.93,5.8,8299,91,32090.79
2024-11-06,bing,cpc,Paid Search,3094,2592,1430,44.38,250.23,5.12,15843,189,75324.23
2024-11-07,google,cpc,Paid Search,3289,2802,2182,28.07,245.5,5.17,17006,330,202414.21
2024-11-07,google,organic,Organic Search,1683,1440,833,63.78,241.34,2.41,4056,33,9931.29
2024-11-07,facebook,cpc,Paid Social,4702,4044,2503,61.93,177.55,4.9,23042,88,30966.89
2024-11-07,instagram,cpc,Paid Social,3187,2685,1983,44.49,134.87,5.19,16543,74,34334.64
2024-11-07,email,email,Email,3757,3192,2366,49.02,305.66,5.77,21680,102,38044.4
2024-11-07,direct,none,Direct,2692,2114,1675,31.99,226.59,4.92,13247,173,146051.34
2024-11-07,tiktok,cpc,Paid Social,2887,2200,1414,53.38,229.41,4.2,12127,195,185192.84
2024-11-07,bing,cpc,Paid Search,4072,3087,1745,55.37,291.49,4.62,18814,59,46670.65
2024-11-08,google,cpc,Paid Search,1944,1783,1270,38.57,88.55,4.1,7970,140,81327.75
2024-11-08,google,organic,Organic Search,2401,2159,1313,31.31,180.14,4.33,10398,156,104662.7
2024-11-08,facebook,cpc,Paid Social,3810,2879,2184,52.27,116.93,2.69,10248,232,88889.77
2024-11-08,instagram,cpc,Paid Social,2551,2016,1272,33.53,219.37,5.34,13625,123,44946.83
2024-11-08,email,email,Email,2713,2188,1671,52.49,142.5,3.38,9171,210,179306.4
2024-11-08,direct,none,Direct,811,667,396,32.87,64.93,2.65,2150,40,22231.01
2024-11-08,tiktok,cpc,Paid Social,1884,1713,1156,67.77,302.25,2.56,4823,20,12504.14
2024-11-08,bing,cpc,Paid Search,708,575,388,60.35,87.22,3.04,2152,8,1700.32
2024-11-09,google,cpc,Paid Search,2362,1775,1139,59.96,85.12,4.2,9922,199,187637.18
2024-11-09,google,organic,Organic Search,2707,2291,1547,37.22,99.03,6.39,17300,239,163526.03
2024-11-09,facebook,cpc,Paid Social,3411,2904,2257,33.58,103.41,5.55,18931,186,42351.95
2024-11-09,instagram,cpc,Paid Social,1143,925,522,63.38,126,4.13,4720,35,26892
2024-11-09,email,email,Email,958,855,604,50.69,66.23,5.66,5425,76,30953.08
2024-11-09,direct,none,Direct,1357,1161,827,58.99,126.5,4.2,5701,24,9480.08
2024-11-09,tiktok,cpc,Paid Social,1357,1126,791,54.29,255.4,4.17,5660,93,79522.53
2024-11-09,bing,cpc,Paid Search,3778,2955,1762,33.88,232.84,6.38,24106,232,215251.46
2024-11-10,google,cpc,Paid Search,3033,2601,1864,37.57,109.63,2.12,6429,209,87980.4
2024-11-10,google,organic,Organic Search,3051,2498,1541,35.51,164.33,3.61,11014,290,181070.91
2024-11-10,facebook,cpc,Paid Social,1086,869,531,65.96,187.6,5.03,5462,72,51532.08
2024-11-10,instagram,cpc,Paid Social,5055,4426,3329,52.62,103.44,2.68,13547,311,267281.44
2024-11-10,email,email,Email,4494,3718,2142,56.57,245.1,6.15,27638,207,180070.6
2024-11-10,direct,none,Direct,1062,931,574,49.39,252.73,5.51,5851,80,27036.84
2024-11-10,tiktok,cpc,Paid Social,1077,872,618,53.61,128.21,2.49,2681,55,20936.32
2024-11-10,bing,cpc,Paid Search,915,723,501,42.93,291.06,6.25,5718,27,21293.22
2024-11-11,google,cpc,Paid Search,2329,1788,1038,46.41,144.7,5.63,13115,118,61196.52
2024-11-11,google,organic,Organic Search,2914,2418,1464,29.92,164.72,5.41,15767,251,174982.59
2024-11-11,facebook,cpc,Paid Social,1233,970,703,49.05,63.79,4.95,6103,58,39554.4
2024-11-11,instagram,cpc,Paid Social,3207,2804,1938,67.07,208.52,6.31,20236,132,42103.93
2024-11-11,email,email,Email,3648,3023,1856,59.45,75.22,6.1,22252,217,97339.97
2024-11-11,direct,none,Direct,4314,3715,2711,48.75,215.86,6.5,28041,224,202641.78
2024-11-11,tiktok,cpc,Paid Social,2118,1694,1085,57.2,258.59,5.68,12030,36,28977.44
2024-11-11,bing,cpc,Paid Search,3814,3354,2067,61.27,206.07,4.78,18233,145,34292.43
2024-11-12,google,cpc,Paid Search,4615,3866,2725,44.02,253.36,6.43,29677,157,109324.19
2024-11-12,google,organic,Organic Search,2506,2060,1135,67.89,260.23,3.85,9650,126,76480.25
2024-11-12,facebook,cpc,Paid Social,2734,2497,1376,58.15,219.96,3.38,9242,60,38802.25
2024-11-12,instagram,cpc,Paid Social,3219,2477,1661,66.91,152.79,5.59,17994,120,51042.91
2024-11-12,email,email,Email,2967,2295,1675,34.78,307.66,1.99,5904,113,71884.63
2024-11-12,direct,none,Direct,790,674,506,63.3,174.81,5.99,4735,12,5302.13
2024-11-12,tiktok,cpc,Paid Social,3559,3082,2080,34.82,113.63,2.62,9325,113,66452.66
2024-11-12,bing,cpc,Paid Search,2110,1758,1104,34.05,150.2,3.16,6669,93,22988.55
2024-11-13,google,cpc,Paid Search,681,578,407,54.01,62.54,4.07,2771,31,7664.32
2024-11-13,google,organic,Organic Search,4075,3219,1870,39.23,79.99,3.3,13449,136,62681.61
2024-11-13,facebook,cpc,Paid Social,1087,964,748,65.34,236.81,4.44,4828,59,31284.34
2024-11-13,instagram,cpc,Paid Social,5062,3865,2319,32.48,68.15,3.41,17263,87,28228.69
2024-11-13,email,email,Email,1660,1346,867,65.26,126.68,4.2,6974,31,6138.84
2024-11-13,direct,none,Direct,1042,837,583,66.53,246.75,5.52,5754,47,29842.27
2024-11-13,tiktok,cpc,Paid Social,3112,2782,2018,29.88,112.85,3.23,10053,129,78384.71
2024-11-13,bing,cpc,Paid Search,1116,840,648,59.13,287.83,2.36,2633,21,10355.93
2024-11-14,google,cpc,Paid Search,4528,4056,3055,50.4,265.75,4.11,18612,176,61451.79
2024-11-14,google,organic,Organic Search,2485,2155,1547,62,263.81,4.37,10861,97,85599.55
2024-11-14,facebook,cpc,Paid Social,2970,2328,1475,57.91,68.31,6.02,17879,111,40872.19
2024-11-14,instagram,cpc,Paid Social,4596,3765,2532,37.87,143.66,2.48,11398,202,139854.15
2024-11-14,email,email,Email,2260,1962,1388,29.06,128.97,2.84,6419,58,41192.19
2024-11-14,direct,none,Direct,627,532,318,30.81,197.71,4.63,2903,45,11298.62
2024-11-14,tiktok,cpc,Paid Social,3297,2767,2192,53.28,69.2,6.47,21331,246,81958.71
2024-11-14,bing,cpc,Paid Search,3655,2871,2026,53.92,186.21,2.1,7676,292,127151.42
2024-11-15,google,cpc,Paid Search,2551,2023,1137,46.33,71.71,5.2,13267,75,59566.93
2024-11-15,google,organic,Organic Search,1054,825,475,31.03,127.46,4.02,4239,66,54853.31
2024-11-15,facebook,cpc,Paid Social,5215,3979,2538,49.84,182.45,3.62,18880,322,272016.44
2024-11-15,instagram,cpc,Paid Social,3571,3238,2576,50.29,305.69,4.14,14786,104,33234.41
2024-11-15,email,email,Email,2683,2329,1808,65.71,85.61,5.71,15322,149,104043.38
2024-11-15,direct,none,Direct,3564,3087,1751,48.83,297.08,2.57,9159,145,47229.45
2024-11-15,tiktok,cpc,Paid Social,1620,1243,908,50.25,128.23,4.47,7241,55,13403.19
2024-11-15,bing,cpc,Paid Search,1644,1410,999,55.35,181.66,4.8,7891,129,88673.49
2024-11-16,google,cpc,Paid Search,5181,4048,2794,67.16,230.17,5.1,26423,304,226153.75
2024-11-16,google,organic,Organic Search,1564,1322,890,28.93,215.51,2.63,4114,51,23570.58
2024-11-16,facebook,cpc,Paid Social,946,836,484,62.83,181.34,5.3,5016,31,7816.67
2024-11-16,instagram,cpc,Paid Social,1360,1177,739,30.85,181.03,4.42,6013,77,40773.87
2024-11-16,email,email,Email,1780,1555,1140,50.82,249.75,3.72,6623,26,8685.49
2024-11-16,direct,none,Direct,3834,3017,2066,28.47,314.26,5.73,21968,85,59490.3
2024-11-16,tiktok,cpc,Paid Social,741,650,443,39.34,260.38,4.35,3223,36,26028.92
2024-11-16,bing,cpc,Paid Search,729,588,362,56.57,149.13,4.61,3360,11,2986.96
2024-11-17,google,cpc,Paid Search,4300,3655,2134,32.11,202.29,4,17202,259,150239.8
2024-11-17,google,organic,Organic Search,1506,1307,865,39.02,108.5,6.19,9322,96,62680.38
2024-11-17,facebook,cpc,Paid Social,723,555,412,37.16,290.86,3.49,2523,40,10689.76
2024-11-17,instagram,cpc,Paid Social,4279,3715,2663,59.41,84.39,5.84,24992,81,47409.55
2024-11-17,email,email,Email,2580,2216,1315,56.99,246.28,5.57,14370,136,84278.29
2024-11-17,direct,none,Direct,862,670,397,30.68,103.09,2.48,2139,61,17701.04
2024-11-17,tiktok,cpc,Paid Social,2113,1648,1276,30.81,231.97,2.56,5410,70,32836.72
2024-11-17,bing,cpc,Paid Search,4336,3971,2936,47.22,91.21,3.71,16088,275,93192.6
2024-11-18,google,cpc,Paid Search,1257,960,716,37.5,242.84,4.55,5719,93,47828.08
2024-11-18,google,organic,Organic Search,2335,1765,1031,42.7,176.86,6.41,14970,107,98918.34
2024-11-18,facebook,cpc,Paid Social,2698,2444,1386,44.63,182.9,2.06,5558,143,28697.76
2024-11-18,instagram,cpc,Paid Social,1789,1558,1061,47.62,78.98,2.52,4509,134,38018.23
2024-11-18,email,email,Email,3648,3272,2354,34.48,283.14,5.02,18312,235,145216.01
2024-11-18,direct,none,Direct,4971,4469,2769,43.86,291.19,1.94,9643,365,242885.77
2024-11-18,tiktok,cpc,Paid Social,2094,1709,1098,43.49,114.63,5,10470,62,38965.6
2024-11-18,bing,cpc,Paid Search,1101,881,614,59.92,298.18,5.74,6319,32,27956.11
2024-11-19,google,cpc,Paid Search,2964,2301,1509,53.79,87.67,2.16,6402,231,206117.36
2024-11-19,google,organic,Organic Search,1819,1616,1287,64,247.18,2.57,4676,77,18165.69
2024-11-19,facebook,cpc,Paid Social,3972,3151,1776,47.33,235.3,2.86,11359,282,130050.34
2024-11-19,instagram,cpc,Paid Social,3280,3006,1781,35.23,299.68,3.43,11252,34,11310.32
2024-11-19,email,email,Email,1729,1584,894,62.97,61.01,4.13,7142,22,10647.25
2024-11-19,direct,none,Direct,2137,1823,1357,47.21,125.6,2.58,5514,151,93459.8
2024-11-19,tiktok,cpc,Paid Social,2040,1570,999,43.01,82.57,4.14,8445,152,62131
2024-11-19,bing,cpc,Paid Search,3484,2830,1862,44.03,286.96,2.03,7073,55,16049.09
2024-11-20,google,cpc,Paid Search,3790,3303,2496,31.89,127.89,2.64,10006,377,314387.28
2024-11-20,google,organic,Organic Search,1743,1315,1033,65.29,117.73,4.41,7686,146,84190.05
2024-11-20,facebook,cpc,Paid Social,2430,2054,1223,44.31,218.86,2.51,6099,98,18533.48
2024-11-20,instagram,cpc,Paid Social,1057,931,538,50.8,160.03,6.37,6736,15,3910.54
2024-11-20,email,email,Email,1708,1560,975,37.2,226.67,5.89,10063,58,50226.73
2024-11-20,direct,none,Direct,4695,3828,2678,66.83,202.8,4.99,23428,324,280560.82
2024-11-20,tiktok,cpc,Paid Social,2871,2281,1441,32.86,94.01,4.77,13694,159,137191.31
2024-11-20,bing,cpc,Paid Search,4063,3644,2797,66.97,79.22,2.06,8370,136,69381
2024-11-21,google,cpc,Paid Search,2953,2306,1643,29.47,302.79,5.86,17307,41,31916.82
2024-11-21,google,organic,Organic Search,2055,1752,1174,57.34,159.04,4.56,9370,36,20635.65
2024-11-21,facebook,cpc,Paid Social,3483,2625,1703,33.29,205.45,4.84,16857,111,62588.27
2024-11-21,instagram,cpc,Paid Social,1914,1678,1188,48.33,160.92,5.25,10048,42,17948.05
2024-11-21,email,email,Email,2644,2003,1329,31.38,296.11,5.78,15285,89,45630.16
2024-11-21,direct,none,Direct,1602,1473,846,43.73,208.01,5.84,9355,17,15436.95
2024-11-21,tiktok,cpc,Paid Social,4225,3420,2126,30.4,213.44,6.04,25522,260,245881.48
2024-11-21,bing,cpc,Paid Search,1759,1405,1025,41.2,290.14,3.97,6985,56,52374.66
2024-11-22,google,cpc,Paid Search,4327,3926,2862,67.69,150.04,3.1,13415,319,109079.31
2024-11-22,google,organic,Organic Search,2695,2249,1685,55.54,183.25,3.18,8571,194,172487.16
2024-11-22,facebook,cpc,Paid Social,2305,1946,1385,46.88,188.61,3.55,8184,31,28690.15
2024-11-22,instagram,cpc,Paid Social,4981,3986,2399,67.72,312.55,3.39,16887,145,36433.92
2024-11-22,email,email,Email,4630,3972,2993,29.14,252.24,2.97,13752,98,92634.77
2024-11-22,direct,none,Direct,4515,3883,2693,35.47,256.19,2.99,13499,335,174473.62
2024-11-22,tiktok,cpc,Paid Social,4117,3345,2209,40.47,204.3,4.86,20011,105,21163.12
2024-11-22,bing,cpc,Paid Search,4533,4093,2405,36.34,206.39,5.96,27016,167,72435.82
2024-11-23,google,cpc,Paid Search,1174,898,505,52.96,68.6,5.88,6906,66,52713.89
2024-11-23,google,organic,Organic Search,3198,2723,2010,49.15,92.91,4.12,13175,318,193259.8
2024-11-23,facebook,cpc,Paid Social,3168,2669,2025,37.12,163.26,5.15,16315,203,95353.64
2024-11-23,instagram,cpc,Paid Social,3154,2788,1985,50.01,229.53,5.82,18359,203,127448.44
2024-11-23,email,email,Email,4005,3608,2017,36.5,251.44,3.2,12816,158,87746.41
2024-11-23,direct,none,Direct,3961,3000,1790,62.11,203.47,3.04,12042,184,65624.5
2024-11-23,tiktok,cpc,Paid Social,4515,3858,2856,54.18,228.34,5.58,25193,120,48307.43
2024-11-23,bing,cpc,Paid Search,4024,3187,2220,66.18,210.28,5.96,23986,80,44264.4
2024-11-24,google,cpc,Paid Search,700,643,379,65.48,288.83,4.3,3012,23,15834.87
2024-11-24,google,organic,Organic Search,4998,4492,2685,29.07,60.14,2.1,10495,404,297210.15
2024-11-24,facebook,cpc,Paid Social,4999,3781,2767,65.96,244.3,6.03,30146,218,174670.2
2024-11-24,instagram,cpc,Paid Social,2314,2034,1215,37,101.39,4.19,9697,93,58121.84
2024-11-24,email,email,Email,3324,2635,1830,48.71,145.44,2.43,8077,63,13571.16
2024-11-24,direct,none,Direct,2706,2152,1459,39.8,75.59,3.74,10120,164,145817.83
2024-11-24,tiktok,cpc,Paid Social,3168,2538,1758,34.54,315.88,4.74,15016,187,48701.13
2024-11-24,bing,cpc,Paid Search,2704,2323,1497,54.89,168.2,3.07,8302,74,41598.98
2024-11-25,google,cpc,Paid Search,3682,3075,1949,41.53,201.17,4.87,17933,134,66145.55
2024-11-25,google,organic,Organic Search,4230,3887,2348,63.72,128.81,2.09,8840,343,113279.15
2024-11-25,facebook,cpc,Paid Social,3418,2600,1999,65.94,109.51,3.51,11998,194,129017.79
2024-11-25,instagram,cpc,Paid Social,3163,2540,1422,45.57,187.87,6.28,19866,202,127916.2
2024-11-25,email,email,Email,3957,3597,2187,30.72,287.59,2.03,8032,261,179051.21
2024-11-25,direct,none,Direct,3273,2709,2040,49.27,202.43,2.08,6807,70,43338.59
2024-11-25,tiktok,cpc,Paid Social,2980,2407,1674,61.5,92.9,5.61,16720,106,91775.49
2024-11-25,bing,cpc,Paid Search,2848,2253,1244,43.51,95.33,6.48,18458,85,65791.81
